nama_rumah_sakit,alamat,telp,text
KLINIK KF.PALOPO,JL. KELAPA NO.86,0811-4143-456|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PALOPO
RS. BINTANG LAUT,"JL. KH.M KASYIM NO.5 SABBANGPARU, WARA UTARA, PATTENE",085 145 312 345 / 0471-21302/21059||,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PALOPO
OPTIK MELAWAI JALAN KELAPA PALOPO,"RUKO JALAN KELAPA NO. 27 , KEL. LAGALIGO, KEC. WARA, KOTA PALOPO",0815-8532-6846,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PALOPO
KLINIK KF.BULUKUMBA,JL. LANTO DG PASEWANG NO. 80,0413-2510117|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: BULUKUMBA
OPTIK INTERNASIONAL SENGKANG,JL. JENDRAL SUDIRMAN NO. 21 D,0485-3210379|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: WAJO
RS. INCO SOROWAKO,"JL. DIPONEGORO NO. 1 SOROWAKO, NUHA, LUWU TIMUR",021-5249100 ext 3758 / 021-5249686|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: Luwu Timur
KLINIK KF.0601 - GOWA,JL. SULTAN HASANUDDIN NO. 8,0411-869842|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: GOWA
KLINIK KF.PANGKEP,JL. KEMAKMURAN,0410-2412801|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PANGKAJENE KEPULAUAN
KLINIK KF.0600 - MAROS,JL. MAROS RAYA MACCOPA,0411-372020|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: MAROS
KLINIK KF.PINRANG,JL. JEND. SUDIRMAN NO. 16,0421-3922495|,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PINRANG
OPTIK MELAWAI RUKO JENDRAL SUDIRMAN PINRANG,"JL. JENDRAL SUDIRMAN KEL. MACORAWALIE, KEC.WATTANG SAWITO, KAB.PINRANG",0815 1944 5092,Admedika Corporate | Provinsi: SULAWESI SELATAN | Kota: PINRANG
OPTIK MELAWAI EMMY SAELAN PALU,"JL. EMMY SAELAN NO. 42, KEL. TATURA SELATAN, KEC. PALU SELATAN, KOTA PALU, SULAWESI TENGAH",0815 1987 6857,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
RSU. WOODWARD (BALA KESELAMATAN),Jl.  Lh. Woodward No.1,'0451 - 421769. 423744,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
KLINIK PRODIA PALU,Jl.  S. Parman No. 16. Palu 94111,'0451-451639,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
KLINIK SPESIALIS MATA SMEC PALU,"JL. DR.ABDURRAHMAN SALEH NO.92 BIROBULI UTARA, PALU SELATAN",0451-18209001,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
RSIA. NASANA PURA,"JL. H.M SOEHARTO NO. 10, KEL. PETOBO, KEC. PALU SELATAN",0451 - 488122|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
OPTIK MELAWAI PALU GRAND MALL,"JL. CUMI-CUMI NO.77, PALU GRAND MALL GF-17, PALU",0451-8447528 / 4134615||,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
KLINIK KF.PARIGI,JL. TRANS SULAWESI NO.151 LEBO,0450-2325808|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
KLINIK KF.POS SUDIRMAN,"JL. JENDERAL SUDIRMAN NO. 11, PALU TIMUR",0451-8441132|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
OPTIK INTERNASIONAL PALU 1,JL. WOLTER MONGINSIDI NO. 67,0451-455124|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
OPTIK TUNGGAL PALU GRAND MAL (PGM),"JL.DIPONEGORO & JL.CUMI-CUMI NO.77, BUMI BAHARI",0451-4134 604||,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
KLINIK KF MONGONSIDI,JL. WOLTER MONGINSIDI NO. 46 PALU,0822-9244-4741|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: PALU
OPTIK INTERNASIONAL LUWUK,JL.MT.HARYONO NO.8 KOMP.LUWUK SHOPPING MALL BLOK C7. BARAT LUWUK - SUL-TENG,0461-23288|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: LUWUK
OPTIK INTERNASIONAL TOLI TOLI,JL.USMAN BINOL NO.80 KEL.BARU - KEC.BAOLAN TOLI-TOLI - SULAWESI TENGAH,0453-22623|,Admedika Corporate | Provinsi: SULAWESI TENGAH | Kota: TOLITOLI
SILOAM HOSPITALS BUTON (Hanya Berlaku Sistem Reimbursement),Jl. Sultan Hasanuddin No. 58. Kel.Batulo. Kec.Wolio,'0402-2825555,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: BAU BAU
OPTIK MELAWAI LIPPO PLAZA BUTON (BAU-BAU),LIPPO PLAZA BUTON GF UNIT 15,0402-2821010,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: BAU BAU
KF HASANUDDIN KENDARI,"JL. SULTAN HASANUDDIN NO.6 RT.1/RW.3, KEL. BATULO, KEC. WOLIO",0402-2814012||,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: BAU BAU
OPTIK MELAWAI ANDUONOHU KENDARI,"JL. BUNGGASI, KEL. ANDUONOHU KEC. POASIA, KOTA KENDARI, SULAWESI TENGGARA",0815-1996-6016,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
RS. ST. ANNA,Jl.  Dr. Moh.Hatta. No.65a,'0401-3123092/0401 3124976,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
KLINIK PRODIA KENDARI,Jl. Sao Sao No.207 D-E,'0401-3121789,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
RS HERMINA KENDARI,"JL. D.I PANJAITAN RT.06/RW.03 KEL.WUNDUDOPI, KEC.BARUGA, KOTA KENDARI",0401-31925525|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK MELAWAI KENDARI MATAHARI,GF 30-31,0401-3196317||,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK INTERNASIONAL KENDARI 1,JL. ABDULLAH SILUNDAH NO. 121-B MANDONGA,0401-3125420|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK INTERNASIONAL KENDARI 2,JL.AHMAD YANI NO 20.WUA-WUA - KENDARI,0401-3131963|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
LAB KF KENDARI,"JL. ABDULLAH SILONDAE, NO. 1, KEC. MANDONGA",082292917778||,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
KLINIK KF.BULOG,JL. ABD. SILONDAE NO 1,0401-3412289|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
KLINIK KF.PANJAITAN,JL. DI PANJAITAN NO. 104,0401-3194384|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
KLINIK KF.KARTIKA,JL. LEDJEN S.PARMAN NO.82,0401-3412069|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK MELAWAI THE PARK KENDARI,"GROUND FLOOR – G0040. JL. BRIGJEN M. YOENOES, DESA/KELURAHAN BENDE, KEC. KADIA",0815-1423-4712|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK INTERNASIONAL BAU BAU,JL. YOS SUDARSO NO. 30 BAU BAU- SULAWESI TENGGARA,0402-2825739|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
KF 0479 MT HARYONO,"JL. SARANANI NO. 27 KENDARI, KORUMBA, MANDONGA",0401-3193496/0401-3416649||,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KENDARI
OPTIK INTERNASIONAL KOLAKA,JL.PRAMUKA NO.68 KEL.LUMOKATO - SULAWESI TENGGARA,0405- 2326091|,Admedika Corporate | Provinsi: SULAWESI TENGGARA | Kota: KOLAKA
OPTIK MELAWAI MALALAYANG MANADO,"JL. WOLTER MONGINSIDI NO. 140, KEL. MALALAYANG SATU BARAT KEC. MALALAYANG, MANADO",,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
RS. ADVENT MANADO,Jl.  14 Februari. No.1. Teling Atas,'0431-847950/858429,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
SILOAM HOSPITALS MANADO (Hanya Berlaku Sistem Reimbursement),Jl.  Sam Ratulangi No.22,'0431-7290900,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK PRODIA MANADO,Jl. Sam Ratulangi No.72,'0431-874567,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
SILOAM HOSPITAL PAAL DUA MANADO (Hanya Berlaku Sistem Reimbursement),"PAAL DUA, KOTA MANADO, SULAWESI UTARA",(0431) 7290950|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
RS HERMINA MANADO,"JL. RINGROAD 2 LINGKUNGAN I, PANIKI BAWAH, MAPANGET",0431-7242525|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK SUMATERA EYE CENTER (SMEC) MANADO,"JL. WOLTER MONGINSIDI NO.29 MALALAYANG SATU, MALALAYANG",0431-837555,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK MELAWAI MANADO TOWN SQUARE III,MANADO TOWN SQUARE 3 GF-09,0431-8890899,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK MELAWAI MEGA MALL MANADO,GF NO.35,0431-879609,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK MELAWAI SAM RATULANGI,JL. SAM RATULANGI NO.22,0431-850080,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK SEIS MANADO BULEVAR CENTER,BLOK A4 JL.  DR. SAM RATULANGI NO.22A MANADO,(0431) 859900|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK SEIS MEGAMAL MANADO,GROUND FLOOR GF-23 KAWASAN MEGAMAS JL.  PIERE TENDEAN (BOULEVARD) MANADO,(0431) 879615|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK SEIS MANADO TOWN SQUARE,LANTAI DASAR NO. GF-79 JL.  PIERE TENDEAN (BOULEVARD) NO.7 MANADO,0431 - 8881048|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK INTERNASIONAL MANADO 1,JL. SAM RATULANGI NO. 112-C,0431-850601|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK INTERNASIONAL MANADO 2,"MEGA MALL MANADO LT. DASAR GF-16 ,JL.PIERRE TENDEAN .BOULEVARD",0431-879488|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK INTERNASIONAL MANADO 3,KAWASAN MEGA MAS  BLOK SMART  I  NO. 1 & 2 .JL.PIERRE TENDEAN MENADO,0431-8881113|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
"THC, TF 14 MANADO (TELKOMEDIKA MANADO)",JL. WR SUPRATMAN NO.5 MANADO,0431-7192725 / 843363|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK SEIS MANADO TOWN SQUARE 3,LANTAI DASAR NO. GF-11 JL. PIERE TENDEAN (BOULEVARD),0431-8809909|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
RSIA. KIRANA MANADO,"JL. JEND.SUDIRMAN NO.78 PINAESAAN KEL.LAWA NGIRUNG, WENANG",0431-847973/8||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
HELIX KLINIK & LABORATORIUM CAB. MANADO,"JL. PIERE TENDEAN NO.99, SARIO UTARA, KEC. SARIO",0811-1915-4143|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0129 - SARIO,JL. AHMAD YANI NO. 26,0431-861571|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0074 - SAMRAT,JL. SAMRATULANGI NO 31,0431-864012|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.BANDARA,JL. A.A MARAMIS,0431-813429|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0332 - WANEA,JL. SAM RATULANGI NO. 358 A,08114341420 / 04318806597||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.SINGKIL,"JL. ARIE LASUD NO.37, SINGKIL",0431-8803813|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0290 - MARTADINATA,JL. MARTADINATA NO.35,0431-861878|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0396/398 - TUMINTING,JL. HASANUDDIN NO.137,0431-855420|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.0411 - TELLING,JL. 14 FEBRUARI NO.38,0431-875573|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.MALALAYANG (EKS. PIERCE TANDEAN),JL. RAYA TANAWANGKO NO.1,0431-7284087|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF.TAHUNA,"KEL. SOATALOARA I, KEC. TAHUNA",0432-21264|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
LAB. PRAMITA MANADO,"JL. GARUDA NO.79, RUKO 4-5 MAHAKERET BARAT",0431-8809991 021-85908530||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK TUNGGAL MANADO TOWN SQUARE – II ( MTS),JL.PIERE TENDEAN (BOULEVARD)-KOMPLEX MANADO TOWN SQUARE MANTOS,0431-888 2840||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
POLIKLINIK PERTAMINA MANADO,JL. SAM RATULANGI N0.8,,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
KLINIK KF 290,"JL. YOS SUDARS. O 23, MANADO",0431-856 864||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MANADO
OPTIK MELAWAI GIRIAN WERU DUA BITUNG,"JL. WOLTER MONGONSIDI UNIT NO. 4 RT. 004 RW. 003, KEL. GIRIAN WERU DUA KEC. GIRIAN, BITUNG",,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: BITUNG
OPTIK INTERNASIONAL BITUNG,JL. YOS SUDARSO NO.77 BITUNG TIMUR KOTAMADYA BITUNG,0438-2230444|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: BITUNG
KLINIK KF.BITUNG,KEL. MADIDIR UNET,0438-2235409|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: BITUNG
KLINIK UTAMA PRODIA BITUNG,"JL. SAM RATULANGI NO. 25, KEL. BITUNG TIMUR, KEC. MAESA, KOTA BITUNG",0858-2423-2842,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: BITUNG
KF GIRIAN,"JL. RAYA GIRIAN BAWAH, KEC. GIRIAN, BITUNG",0438-2235126||,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: BITUNG
PRODIA KOTAMOBAGU,Jl.  D.I. Panjaitan No. 13. Kotamobagu 95176,'(0434) 2629104,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: KOTAMOBAGU
OPTIK INTERNASIONAL KOTAMOBAGU,JL. ADAMPE DOLOT NO.193,0434-22546|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: KOTAMOBAGU
KLINIK KF.0262 - ADEMPE DOLOT,JL. ADAMPE DOLOT NO.22,0434-24763|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: KOTAMOBAGU
RS. SENTRA MEDIKA INTERNASIONAL MINAHASA,"JL. IR.SOEKARNO, DESA MAUMBI, KEC. KALAWAT",0431-7291899|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MINAHASA UTARA
OPTIK INTERNASIONAL AMURANG,KOMPLEK PERTOKOAN AMURANG KEL. BUYUNGAN LINGK. VII KEC. AMURANG KAB. MINAHASA SELATAN,0430-21143|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MINAHASA SELATAN
KLINIK KF.TONDANO,JL. WALANDA MARAMIS,085240248199|,Admedika Corporate | Provinsi: SULAWESI UTARA | Kota: MINAHASA
OPTIK MELAWAI KS TUBUN MAMUJU,"JL. KS TUBUN, KEL. RIMUKU, KEC. MAMUJU, KAB. MAMUJU, SULAWESI BARAT",0815-1987-6863,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: MAMUJU
PRODIA MAMUJU,Jl. Abd Wahab Azasi No. 43 Mamuju,'081513905286,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: MAMUJU
OPTIK INTERNASIONAL MAMUJU,JL.KS.SATSUI TUBUN 67 (SEBELAH RUMAH ADAT/SEBELAH POLRES)- MAMUJU,0426-21468|,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: MAMUJU
LAB KF MAMUJU,"Jl. Arteri Kel. Simboro, Kec. Simboro Dan Kepulauan",0811-4442-2215||,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: MAMUJU
OPTIK INTERNASIONAL POLEWALI MANDAR,JL. H. ANDI DEPU NO. 191 E PEKKABATA POLEWALI MANDAR SULAWESI BARAT,0428-2420028|,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: POLEWALI MANDAR
KLINIK KF.WONOMULYO,"JL. POROS MAJENE, NO.45",0428-2550703|,Admedika Corporate | Provinsi: SULAWESI BARAT | Kota: POLEWANI
OPTIK MELAWAI BASKO CITY MALL,"JL. MANUNGGAL 3 , KEL. KALUMBUK, KEC. KURANJI, KOTA PADANG, PROVINSI SUMATERA BARAT",0815-1988-4915,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
Klinik Medikids by MHDC Wakaf Padang,"Jl. KIS Mangun Sarkoro No. 39 Kel. Jati Baru Kec. Padang Timur, Kota PAdang, Sumatera Barat",,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
RS. SELAGURI,Jl.  A.Yani. No.26,'0751 -33010/21953,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
RS HERMINA PADANG,Jl. Khatib Sulaiman Rt.01/Rw.12 Gunung Panggilun. Padang Utara,(0751) 8972525/8973535,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
SEMEN PADANG HOSPITAL,Jl.  By Pass Km 7 Kel. Pisang. Kec. Pauh,'(0751) 777888. 4782999.. 4782997,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
RSI. SITI RAHMAH PADANG,Jl. Raya By Pass Km 15 Aie Pacah. Padang,'0751-463059,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
KLINIK & APOTEK WD FARMA,"JL. VETERAN NO.41 PADANG PASIR, PADANG BARAT",'085263538883,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
RS. YOS SUDARSO,Jl.  Situjuh. No.1,'0751-33230/33231,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
RSU. BUNDA MEDICAL CENTER (RSU. C-BMC),Jl. Proklamasi No.31-33-37,0751-23164/29536/21151/24750,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
PRODIA PADANG (JL. PATTIMURA),Jl. Pattimura No.3 A,'0751-38795,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
OPTIK MELAWAI ANDALAS PADANG,Plaza Andalas LT. 1 NO.1,0751-7530030,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
OPTIK MELAWAI TRANSMART PADANG,"TRANSMART PADANG GF.12,15",,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
KLINIK PRATAMA PELABUHAN TELUK BAYUR,"JL. Semarang No.3, Teluk Bayur-Sumatera Barat",085263538883||,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
LAB KF PADANG,"Jl. Perintis Kemerdekaan No. 11, Sawahan, Kec. Padang Tim",0751-8959574||,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
KLINIK KF.0094 - PROKLAMASI,JL. PROKLAMASI NO. 24,0751-891195|,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
LAB PRAMITA A. YANI PADANG,JL. A. YANI NO.39,0751-893277 / 0811-6949-440||,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
KF SBRANG PADANG,"JL. PERINTIS KEMERDEKAAN NO. 11, SAWAHAN, PADANG TIMUR, PADANG",0751-36344||,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
KLINIK KIMIA FARMA ANGKASA PURA 2 BIM,KANTOR ADM PT. ANGKASA PURA II BANDARA INTERNATIONAL MINANGKABAU,0823-8300-0522||,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PADANG
PRODIA BUKIT TINGGI,Jl. A. Rivai No.23,'(0752) 23348 / 0822 8401 1471,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: BUKIT TINGGI
KLINIK KF.SOETA PAYAKUMBUH,JL. SOEKARNO HATTA RT 01 RW 02,0752-7970399|,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: PAYAKUMBUH
OPTIK MELAWAI PAYAKUMBUH,"JL. SOEKARNO HATTA NO. UNIT 65 KEL. PADANG TINGGI PILIANG, KEC. PAYAKUMBUH BARAT, KOTA PAYAKUMBUH, SUMATERA BARAT",,Admedika Corporate | Provinsi: SUMATERA BARAT | Kota: SUMATERA BARAT
OPTIK MELAWAI LUBUK LINGGAU,"JL. YOS SUDARSO, KEL. JAWA KIRI, KEC. LUBUK LINGGAU TIMUR II, KOTA LUBUK LINGGAU",0815-1988-4901,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: LUBUK LINGGAU
SILOAM SILAMPARI LUBUK LINGGAU (Hanya Berlaku Sistem Reimbursement),Jl. Yos Sudarso Rt.11 Taba Jemekeh. Lubuk Linggau Timur I,'0733-3035900,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: LUBUK LINGGAU
RS. AR BUNDA LUBUK LINGGAU,Jl.  Garuda No 245 Rt 03 Kel. Bandung Kiri. Kec. Linggau Barat 1,'(0733) 324955/324963,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: LUBUK LINGGAU
OPTIK INTERNASIONAL LUBUK LINGGAU,JL. YOS SUDARSO NO. 308 KEL. DEMPO KEC. LUBUK LINGGAU TIMUR II,0733- 321496|,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: LUBUK LINGGAU
LAB KF LUBUK LINGGAU,"Jl. Yos Sudarso No. 13a, Taba Jemekeh, Lubuk Linggau",0733-321002||,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: LUBUK LINGGAU
OPTIK TUNGGAL PALEMBANG MALL INDAH,"PALEMBANG INDAH  MALL Jalan Letkol Iskandar No.18, Palembang UG NO.71 – 72",081190015250,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
Klinik Medikids by MHDC Palembang,"Jl. Jend. Sudirman No. 134 Kel. 20 Ilir 1 Kec. Ilir Timur 1 Kota Palembang, Sumatera Selatan",,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. PERMATA PALEMBANG,"Jl. Soekarno Hatta, Kel. Bukit Baru, Kec. Ilir Barat I,",81214828222,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. HERMINA OPI JAKABARING,Jl. Gub H.A. Bastari Rt 026 Dusun Ii. Desa Sungai Kedukan Kec. Rambutan. Kab. Banyuasin,'0711-3031525,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. RK. CHARITAS,Jl. Jend. Sudirman No.1054,'0711-350426/3533750711-353374/5,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
SILOAM SRIWIJAYA PALEMBANG (Hanya Berlaku Sistem Reimbursement),Jl. Pom Ix Kompleks Palembang Square Mall. Lorok Pakjo. Ilir Barat 1,0711-5229100,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. PERTAMINA PLAJU PERTAMEDIKA,Jl. Pengantingan No.1 Komplek Pertamina Plaju,'(0711) 597401/597442/597446/597409,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. HERMINA PALEMBANG,Jl.  Basuki Rahmat No.897 Rt.011/003 Kel.20 Ilir Ii Kec.Kemuning,'0711-352525,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. BUNDA PALEMBANG,Jl. Demang Lebar Daun. Palembang,'0711-312866.3118660711-311866,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. ISLAM SITI KHADIJAH PALEMBANG,Jl.  Demang Lebar Daun. Lorong  Pakjo,'0711-356008/374440-2/310407,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS. PUSRI,Jl.  Mayor Zen. Komplek Pusri No. 1,'0711 -712222-712111,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
LAB. PRODIA VETERAN,Jl. Veteran 930/C2. 9 Ilir. Palembang,'0711-377239/362487,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
CLOVER DENTAL CARE,"JL. KAPTEN A.RIVAI NO.108 RT.030/RW.009 KEL.26 ILIR, KEC.BUKIT KECIL",0711-5732644|,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
RS BUNDA MEDIKA JAKABARING,"JL. NOERDIN PANDJI, JAKABARING",0711-3037000|,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK MELAWAI OPI MALL,"OPI Mall Lt. 1, Jl. Gubernur A. Bastari",0711-5620472,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK MELAWAI PALEMBANG ICON,PALEMBANG ICON GF NO.28,0711-5649374,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK MELAWAI PALEMBANG INDAH MALL,Palembang Indah Mall LT.GF NO.16-17,0711-7623063,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK MELAWAI PALEMBANG SQUARE,Palembang Square LT.1 NO.51-52,0711-357000,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK SEIS PALEMBANG INDAH MAL,FIRS. T FLOOR NO. 60-61 JL.  LETKOL ISKANDAR NO. 18 PALEMBANG,(0711) 7623080|,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
OPTIK SEIS PALEMBANG ICON,"LANTAI UG NO. 25 JL.  POM IX, PALEMBANG",(0711) 5649492|,Admedika Corporate | Provinsi: SUMATERA SELATAN | Kota: PALEMBANG
