nama_rumah_sakit,alamat,telp,text
KLINIK KF.PANGSUD PASURUAN,JL. PANGLIMA SUDIRMAN NO.36,0813-5787-3939,PASURUAN | rawat jalan | Sompo
APOTEK KF BANGIL PASURUAN,JL A YANI NO 21 BANGIL,83831872495,PASURUAN | rawat jalan | Sompo
APOTEK KF PANDAAN,JL. URIP SUMOHARJO NO 5,8113301551,PASURUAN | rawat jalan | Sompo
APOTEK KF PANGLIMA SUDIRMAN,JL PANGLIMA SUDIRMAN NO. 36 KOTA PASURUAN,0813-2536-7262 /  0823-3741-0500,PASURUAN | rawat jalan | Sompo
APOTEK KF KEDAWUNG,"JL. RAYA BANYUBIRU KM 1, KEDAWUNG KULON, GRATI - KABUPATEN PASURUAN",81330338802,PASURUAN | rawat jalan | Sompo
KLINIK BUNGA MELATI PASURUAN,"JL. DR. WAHIDIN SELATAN NO. 96, KEL. PURUT, KEC. PURWOREJO",0343-5631000,PASURUAN | rawat jalan | Sompo
RSUD GRATI PASURUAN,"JL. RAYA GRATI NO.199 RANU KLINDUNGAN, KEC. GRATI, KAB. PASURUAN",0343-4508999,PASURUAN | rawat inap | rawat jalan | Sompo
KLINIK SIAGA MEDIKA,"RUKO THE TAMAN DAYU D.15, PANDAAN, PASURUAN",0812-9270-123,PASURUAN | rawat jalan | Sompo
OPTIK NUSA PHYRUS,"KANTOR BPJS, JL. SULTAN AGUNG NO.3, PURUTREJO, BARAT, KOTA PASURUAN",0322-316484/083830748302,PASURUAN | rawat jalan | Sompo
OPTIK YOGA,"JL. URIP SUMOHARJO 296, DESA/KEL. PANDAAN, KEC. PANDAAN",0812-3341-8006,PASURUAN | rawat jalan | Sompo
KLINIK PERMATA IBU,"JALAN PATIMURA SELATAN NO.
12, KEL. BUGUL KIDUL, KEC. BUGUL KIDUL",0813-3420-6469,PASURUAN | rawat inap | rawat jalan | Sompo
"KLINIK UTAMA
RAWAT INAP GRHA KUMALA",JL. PANGLIMA SUDIRMAN NO. 231 PROBOLINGGO,0335-449-8888,PASURUAN | rawat inap | rawat jalan | Sompo
KLINIK UTAMA MATA JEC JAVA PASURUAN,"JL. PANGLIMA SUDIRMAN NO.126, KEBONAGUNG, KEC.
PURWOREJO, KOTA PASURUAN, JAWA TIMUR",0804-1221-000,PASURUAN | rawat jalan | Sompo
RS HERMINA PASURUAN,"JL. RAYA PASURUAN - PROBOLINGGO KM. 5, PASURUAN, JAWA TIMUR",343-4742523,PASURUAN | rawat inap | rawat jalan | Sompo
KLINIK UTAMA MEDIKA,"JL RAYA PURWOSARI 172-
173,PURWOSARI KAB PASURUAN",0821-3109-0960,PASURUAN | rawat jalan | Sompo
KELUARGA SEHAT HOSPITAL,JL. P.SUDIRMAN NO.9 MARGOREJO,0295-386111,PATI | rawat inap | rawat jalan | Sompo
RS MITRA BANGSA,"JL.  KOLONEL SUGIYONO, NO.75 PATI",0295-382555,PATI | rawat inap | rawat jalan | Sompo
RS ISLAM PATI,"JL. RAYA PATI-TAYU KM-19 KEL.WATUROYO, KEC.
MARGOYOSO",0295-452316 / 4150527,PATI | rawat inap | rawat jalan | Sompo
APOTEK KF 0237,"JL.DR SUSANTO NO. 147 PATI, PATI LOR",0295-385864/08112922309,PATI | rawat jalan | Sompo
RSU FASTABIQ SEHAT,"JL. RAYA PATI - TAYU KM.3 TAMBAHARJO, PATI",0295-4199008/7,PATI | rawat inap | rawat jalan | Sompo
PATI MEDICAL CENTER KLINIK ULTIMATE,"GRHA DIPO JL. P. DIPONEGORO NO.30, DESA NGARUS, KEC. PATI, KAB. PATI",0295-4104111/4104999,PATI | rawat jalan | Sompo
RS KELUARGA SEHAT TAYU,"JL. PATI - TAYU KM.27, DESA SENDANGREJO, KEC.TAYU",0295-4591111,PATI | rawat inap | rawat jalan | Sompo
RS BUDI AGUNG JUWANA,"JL. PN BAJO NO.7,
KANDANGAYAM, KUDUKERAS, KEC. JUWANA",0295-471321,PATI | rawat inap | rawat jalan | Sompo
KLINIK GIGI NADIRA PATI,JL. DIPONEGORO NO.12 PATI JAWA TENGAH,0295-383213/085875609057,PATI | rawat jalan | Sompo
KLINIK APOTEK KF SEJAHTERA PATI,JL RONGGOWARSITO NO.14-15 PATI,0815-4961-6783,PATI | rawat jalan | Sompo
RSIA ULTIMA PATI,"JL. RAYA PATI-TAYU KM. 11,5 RT.01/RW.01 TRANGKIL",0857-4150-0006,PATI | rawat inap | rawat jalan | Sompo
OPTIK MELAWAI ALUN-ALUN PATI,"JL. SIMPANG LIMA PLAZA LT
DASAR KOBORONGAN, KEL. PATI LOR, KEC. PATI, PATI, JAWA
TENGAH",0815-1988-3989,PATI | rawat jalan | Sompo
LAB PRODIA PATI,"JL. PENJAWI NO. 48, PATI LOR, KEC. PATI, KAB. PATI, JAWA TENGAH",1500-830,PATI | rawat jalan | Sompo
RSI IBNU SINA PAYAKUMBUH,JL. PEMUDA NO.14,0752-92222/90555,PAYAKUMBUH | rawat inap | rawat jalan | Sompo
APOTEK KF 0372,"JL. JEND. SUDIRMAN NO * RUKO AN II, SIMPANG BENTENG, PAYAKUMBUH, KOTO BARU BALAI JANGGO, PAYAKUMBUH UTARA, PAYAKUMBUH",0752-91108,PAYAKUMBUH | rawat jalan | Sompo
APOTEK KF SOETA,"JL. SOEKARNO HATTA RT 01 RW 02 PAYAKUMBUH, PADANG
TINGGI PILIANG , PAYAKUMBUH BARAT, PAYAKUMBUH",0752-7970399,PAYAKUMBUH | rawat jalan | Sompo
RSKIA ANNISA PAYAKUMBUH,"JL. SOEKARNO - HATTA NO.27 RT.02/RW.01 PADANG TANGAH, PAYAKUMBUH BARAT",0752-92347,PAYAKUMBUH | rawat inap | rawat jalan | Sompo
RSKIA SUKMA BUNDA MEDIKA PAYAKUMBUH,"JL. SOEKARNO- HATTA, KEL. BULAKAN BALAI KANDI KOTO NAN IV, KEC. PAYAKUMBUH
BARAT, KOTA PAYAKUMBUH",0752-95871,PAYAKUMBUH | rawat inap | rawat jalan | Sompo
KLINIK KF.SOETA PAYAKUMBUH,JL. SOEKARNO HATTA RT 01 RW 02,0752-7970399,PAYAKUMBUH | rawat jalan | Sompo
"DENSTHETICA
CLINIC AND DENTAL LAB","PAYAKUMBUH, SUMATERA BARAT",0823-1124-5218,PAYAKUMBUH | rawat jalan | Sompo
OPTIK MELAWAI PAYAKUMBUH,"JL. SOEKARNO HATTA NO. UNIT 65 KEL. PADANG TINGGI PILIANG, KEC. PAYAKUMBUH BARAT, KOTA PAYAKUMBUH, SUMATERA BARAT",0815-1972-5273,PAYAKUMBUH | rawat jalan | Sompo
RS BUDI RAHAYU PEKALONGAN,"JL.  BARITO, NO.5 PEKALONGAN",0285-423491/424340,PEKALONGAN | rawat inap | rawat jalan | Sompo
APOTEK KF 0016,"JL. IMAM BONJOL NO.32,
KERGON, PEKALONGAN BARAT",0285-421402/08112608913,PEKALONGAN | rawat jalan | Sompo
RS ANUGERAH PEKALONGAN,"JL. PERINTIS KEMERDEKAAN NO.3, KRAMAT SARI,
PEKALONGAN 51118",0285-431491,PEKALONGAN | rawat inap | rawat jalan | Sompo
LAB.KLINIK CITO PEKALONGAN,JL. K.H. MANSYUR NO.33,0285-422458,PEKALONGAN | rawat jalan | Sompo
RS H.A. ZAKY DJUNAID,"JL. PELITA II KEL. BUARAN
KRADENAN, KEC. PEKALONGAN SELATAN, KOTA PEKALONGAN",0285-436325/ 4410660,PEKALONGAN | rawat inap | rawat jalan | Sompo
APOTEK KF 0323,"JL. URIP SUMOHARJO NO.61 PODOSUGIH, PEKALONGAN BARAT",0285-436536/08112608918,PEKALONGAN | rawat jalan | Sompo
APOTEK KF VETERAN,"JL. VETERAN NO. 32 B, DUKUH, PEKALONGAN UTARA",0285-4411444/08112608921,PEKALONGAN | rawat jalan | Sompo
RS HERMINA PEKALONGAN,JL. JEND SUDIRMAN NO.16A PODOSUGIH,0285-4498888,PEKALONGAN | rawat inap | rawat jalan | Sompo
OPTIK MELAWAI TRANSMART PEKALONGAN,OPTIK MELAWAI TRANSMART PEKALONGAN GROUND FLOOR UNIT GF 1 8,"0285-432973, 0815-1731-0133",PEKALONGAN | rawat jalan | Sompo
RSUD BENDAN PEKALONGAN,"JL. SRIWIJAYA NO.2, KEL. BENDAN KERGON, KEC. PEKALONGAN BARAT",0285-437222,PEKALONGAN | rawat inap | rawat jalan | Sompo
INDO OPTIK PEKALONGAN,JL. GAJAH MADA NO.7 PEKALONGAN,0285-423663,PEKALONGAN | rawat jalan | Sompo
APOTEK KF WIRADESA,"JALAN LAKSAMANA YOS SUDARSO, KEPATIHAN, WIRADESA, KABUPATEN
PEKALONGAN, JAWA TENGAH",8112608912,PEKALONGAN | rawat jalan | Sompo
APOTEK KF POSO PEKALONGAN,JL. PERINTIS KEMERDEKAAN NO. 72 RT.02 RW.02 KEL. SLEROK KEC. TEGAL TIMUR KOTA TEGAL,8112755921,PEKALONGAN | rawat jalan | Sompo
KLINIK UTAMA MEDILAB,"JL. DIPONEGORO NO. 25, PADUKUHAN KRATON, PEKALONGAN",0858-7706-0003,PEKALONGAN | rawat jalan | Sompo
LAB KLINIK GAJAH MADA,JL. GAJAH MADA NO. 18 RUKO PJKA PEKALONGAN BARAT,0285-436684,PEKALONGAN | rawat jalan | Sompo
OPTIK GM PEKALONGAN,"JALAN GAJAH MADA NO 9, KEC. PEKALONGAN BARAT KOTA PEKALONGAN",62285-422436,PEKALONGAN | rawat jalan | Sompo
KLINIK ARINI DENTAL CARE PEKALONGAN,"JL. DIPONEGORO NO.43A, DUKUH, KEC. PEKALONGAN UTARA, KOTA PEKALONGAN, JAWA TENGAH",285-8359001,PEKALONGAN | rawat jalan | Sompo
OPTIK MELAWAI URIP SUMOHARJO PEKALONGAN,JL URIP SUMOHARJO,0815-1989-6329,PEKALONGAN | rawat jalan | Sompo
RS SANTA MARIA PEKANBARU,"JL. JEND. AHMAD YANI NO.68, KEC. SUKAJADI, KOTA PEKANBARU","0761-28800, 20235, 20166, 22213",PEKANBARU | rawat inap | rawat jalan | Sompo
RS MURNI TEGUH ERIA,JL. KH. AHMAD DAHLAN NO.163,0761-23100/23600,PEKANBARU | rawat inap | rawat jalan | Sompo
RS ISLAM IBNU SINA PEKANBARU,JL. MELATI NO.60,0761-24242 / 26011,PEKANBARU | rawat inap | rawat jalan | Sompo
RSIA ZAINAB,JL. RONGGOWARSITO I NO.1,0761-24000,PEKANBARU | rawat inap | rawat jalan | Sompo
RS AWAL BROS PEKANBARU,JL. JEND. SUDIRMAN NO.117,0761-47333 / 0811-7079-009,PEKANBARU | rawat inap | rawat jalan | Sompo
EKA HOSPITAL PEKANBARU,"JL. SOEKARNO HATTA, KM.6,5",0761-6989999,PEKANBARU | rawat inap | rawat jalan | Sompo
RS SYAFIRA,JL.  JEND.SUDIRMAN NO.134 PEKANBARU,"0761-856517,35360, 37927",PEKANBARU | rawat inap | rawat jalan | Sompo
APOTEK KF 0229,"JL. SUDIRMAN NO. 724, TANGKERANG TENGAH,
MARPOYAN DAMAI, PEKANBARU",0761-29186/081261551829,PEKANBARU | rawat jalan | Sompo
APOTEK KF 0093,"JL. JEND. SUDIRMAN NO. 175,
KOTA TINGGI, PEKANBARU KOTA, PEKANBARU",0761-32796 / 081371406114,PEKANBARU | rawat jalan | Sompo
RSIA BUDHI MULIA,"JL. SOEKARNO - HATTA NO.226- 228 ARENGKA, PEKANBARU",0761-8417200/0761-8417256,PEKANBARU | rawat inap | rawat jalan | Sompo
RS AWAL BROS PANAM,"JL. HR. SOEBRANTAS RT.01/RW.03 NO.88 KEL. TUAH KARYA KEC. TAMPAN PANAM, PEKANBARU",0761-586 888,PEKANBARU | rawat inap | rawat jalan | Sompo
RSB ANNISA TANGKERANG,"JL. GARUDA NO. 66 TASKURUN UNJUNG TANGKERANG TENGAH, PEKANBARU",0761-848 652,PEKANBARU | rawat inap | rawat jalan | Sompo
APOTEK KF 0395 MELUR,"JL. MELUR NO. 4, HARJOSARI, SUKAJADI, PEKANBARU","0761-7076373 /
081267922204/0761-38714",PEKANBARU | rawat jalan | Sompo
APOTEK KF 0393 PANAM,"JL. HR SUBRANTAS NO. 9, SIDOMULYO BARAT ,TAMPAN, PEKANBARU","0761-9023447 /
081275624462/0761-562959",PEKANBARU | rawat jalan | Sompo
KLINIK MATA SUMATERA EYE CENTER PEKANBARU,JL. ARIFIN AHMAD NO.58,0761-565686,PEKANBARU | rawat jalan | Sompo
RSIA ANDINI,"JL. TUANKU TAMBUSAI NO.55, PEKANBARU",0761-33612 / 33850,PEKANBARU | rawat inap | rawat jalan | Sompo
PRAKTEK DRG TENSY A T,JL. AHMAD YANI 111C ( APOTEK PANGEAN ) PEKANBARU,0813-6591-0510 / 0813-6422-3894,PEKANBARU | rawat jalan | Sompo
PRODIA PEKANBARU,JL. CEMPAKA NO.80 B-C,0761-45542,PEKANBARU | rawat jalan | Sompo
OPTIK SEIS MAL SKA,"LANTAI DASAR NO. 19 JL.
SOEKARNO HATTA / JL.  TUANKU TAMBUSAI PEKANBARU",0761-864028,PEKANBARU | rawat jalan | Sompo
OPTIK SEIS MAL CIPUTRA SERAYA PEKANBARU,LANTAI DASAR NO. 17 JL.  RIAU NO. 58 PEKANBARU,0761-868617,PEKANBARU | rawat jalan | Sompo
"OPTIK
INTERNASIONAL PEKANBARU 1",JL. PANGLIMA SUDIRMAN NO.326 PEKANBARU,0761-20375,PEKANBARU | rawat jalan | Sompo
RS PROF DR TABRANI,JL. JEND. SUDIRMAN NO.410,0761-35464/35467,PEKANBARU | rawat inap | rawat jalan | Sompo
RS AWAL BROS A YANI PEKANBARU,"JL. A.YANI NO. 73 KEL. TANAH
DATAR, KEC. PEKANBARU KOTA, KOTA PEKANBARU, RIAU",0761-8410179 / 8410466,PEKANBARU | rawat inap | rawat jalan | Sompo
"KLINIK PRODIA
HEALTH CARE (PHC) PEKANBARU","JL. JEND.SUDIRMAN NO.203 L-M TANGKERANG TENGAH,
MARPOYAN DAMAI","0761-8403383,  856739",PEKANBARU | rawat jalan | Sompo
AULIA HOSPITAL PEKANBARU,"JL. HR.SUBRANTAS NO. 63, PANAM",0761-6700 000,PEKANBARU | rawat inap | rawat jalan | Sompo
RS PRIMA PEKANBARU,"JL. BIMA NO. 1 NANGKA UJUNG, KEL. DELIMA KEC. TAMPAN, PEKANBARU, RIAU",0761-8419006/8419007,PEKANBARU | rawat inap | rawat jalan | Sompo
"RS MATA
PEKANBARU EYE CENTER","JL. SOEKARNO HATTA NO.236 KEL.SIDOMULYO TIMUR, KEC MARPOYAN DAMAI",0761-7875191-92,PEKANBARU | rawat inap | rawat jalan | Sompo
APOTEK KF 0518 NANGKA,"JL. NANGKA NO.59, TANGKERANG BARAT,
MARPOYAN DAMAI, PEKANBARU","0761-33548/0761-
33458/081378253650",PEKANBARU | rawat jalan | Sompo
OPTIK TUNGGAL SKA MAL ( SKA ),JL. TUANKU TAMBUSAI LT. DASAR UNIT. 57,0761-864228,PEKANBARU | rawat jalan | Sompo
OPTIK TUNGGAL SADIRA PLAZA PEKANBARU ( SPP ),JL.RIAU NO.147,0761-741 5088,PEKANBARU | rawat jalan | Sompo
APOTEK KF 0122,"JL. JEND. A. YANI NO. 118 C, PULAU KARAM, SUKAJADI, PEKANBARU",0761-848373/081267922204,PEKANBARU | rawat jalan | Sompo
APOTEK KF 0596 SUBRANTAS II,"JL. H.R. SUBRANTAS (DEPAN UNRI) RT.005/005 KEL.TUAH
KARYA KEC. TAMPAN, DELIMA, TAMPAN, PEKANBARU","0761-562346 /
081363126306/082285472245",PEKANBARU | rawat jalan | Sompo
APOTEK KF 0597 SIMPANG TIGA,"JL. KAHARUDIN NASUTION NO. 185 RT.001/003 KEL. SIMPANG
TIGA KEC. BUKIT RAYA, SIMPANG TIGA, BUKIT RAYA, PEKANBARU",0761-675017 / 082169872657,PEKANBARU | rawat jalan | Sompo
APOTEK KF 0614 HARAPAN,"JL. H. IMAM MUNANDAR NO. 227 RT.01/11 KEL. TANGKERANG KEC. BUKIT RAYA, TANGKERANG
UTARA, BUKIT RAYA,
PEKANBARU",0761-8400773 / 081219989149,PEKANBARU | rawat jalan | Sompo
KF 0653 GARUDA SAKTI,"JL. GARUDA SAKTI KM. 2, SIMPANG BARU, TAMPAN, PEKANBARU",082284618997/0761-7431320,PEKANBARU | rawat jalan | Sompo
LAB PRAMITA PEKANBARU,JL. JENDRAL SUDIRMAN NO.14 C- D,0761-7874747,PEKANBARU | rawat jalan | Sompo
KLINIK YAHYA MEDIKA,JL. BUKIT BARISAN NO.50 RT.003/RW.22,082388522770,PEKANBARU | rawat jalan | Sompo
"OPTIK TUNGGAL LIVING WORLD
PEKANBARU (LWP)","JL. SOEKARNO HATTA KEL.TANGKERANG BARAT
KEC.MARPOYAN DAMAI, UNIT G- 12",0761-6706 122,PEKANBARU | rawat jalan | Sompo
OPTIK SEIS LIVING WORLD PEKANBARU,"JL. SOEKARNO HATTA KEL. TANGKERANG BARAT KEC. MARPOYAN DAMAI, 28292",0761-6706123,PEKANBARU | rawat jalan | Sompo
KLINIK PRATAMA MITRA KELUARGA,JL. HANGTUAH NO.2,0761-855222,PEKANBARU | rawat jalan | Sompo
OPTIK MELAWAI MANDAU DURI TOWN SQUARE,LT. DASAR NO.A-7,"0765-597161, 0855-1837-318",PEKANBARU | rawat jalan | Sompo
OPTIK MELAWAI SENAPELAN PLAZA,LT. 1 BLOK A1 NO. 37-38,"0761-26898, 0855-1837-314",PEKANBARU | rawat jalan | Sompo
OPTIK MELAWAI SKA PAKANBARU,LT. DASAR NO. 48,"0761-864201, 0855-1837-316",PEKANBARU | rawat jalan | Sompo
"OPTIK MELAWAI CIPUTRA
PEKANBARU",CIPUTRA MALL PEKANBARU LT.GROUND NO.16,"0761-868616, 0855-1837-317",PEKANBARU | rawat jalan | Sompo
"OPTIK MELAWAI LIVING WORLD
PEKANBARU",LIVING WORLD UG - 11,"0761-6706120, 0815-8176-299",PEKANBARU | rawat jalan | Sompo
LABKLIN KF PEKANBARU,JL. JEND.SUDIRMAN NO.724,0761-8525511,PEKANBARU | rawat jalan | Sompo
RS HERMINA PEKANBARU,"JL. TUANKU TAMBUSAI RT.03/RW.02 KEL.DELIMA, KEC.TAMPAN",0761-8412020,PEKANBARU | rawat inap | rawat jalan | Sompo
"KLINIK RUMAH VAKSINASI
PEKANBARU","JL. DAHLIA PERUM KINGS PARK BLOK E, NO 6, TOBEK GODANG,
PEKANBARU",081371911100,PEKANBARU | rawat jalan | Sompo
KLINIK KF.0518 - NANGKA,JL. NANGKA NO.59,0761-33548,PEKANBARU | rawat jalan | Sompo
KLINIK SIAGA MEDIKA PEKANBARU,JL. HARAPAN RAYA NO.114 B,0761-47728,PEKANBARU | rawat jalan | Sompo
APOTEK KF PANAM 3,JL.HR SUBRANTAS NO.1-2,,PEKANBARU | rawat jalan | Sompo
APOTEK KF KAHARUDDIN,JL.KAHARUDDIN NASUTION NO. 1,81363024976,PEKANBARU | rawat jalan | Sompo
APOTEK KF HANGTUAH,JL.HANGTUAH NO.158B,81363024984,PEKANBARU | rawat jalan | Sompo
AZ DENTAL CARE PEKANBARU,JL. PATTIMURA NO.2 GOBAH,0761-8404694,PEKANBARU | rawat jalan | Sompo
"DRG.SONYA AJENG HUSADA(CALLYSTA DENTAL
HEALTHCARE)","JL. HANGTUAH NO, 141 B, RT 005 RW 001, KEL. BAMBUKUNING, KEC. TENAYAN RAYA",0812-6699-6332,PEKANBARU | rawat jalan | Sompo
KLINIK CS DENTAL HOUSE,JL. ANGKASA NO.10 B RT.05/RW.01 KEL. AIR HITAM KEC. PAYUNG SEKAKI,0823-8298-8800,PEKANBARU | rawat jalan | Sompo
"OPTIK SEIS
OWNDAYS SKA MALL PEKANBARU","SKA MALL PEKAN BARU GF NO.
49. JL. SOEKARNO HATTA, RT 03 / RW 03, DELIMA, TAMPAN",0761-6989416,PEKANBARU | rawat jalan | Sompo
RS SANSANI,"JL. SOEKARNO HATTA (ARENGKA ATAS, SIDOMULYO TIM., KEC. MARPOYAN DAMAI",0761-560621,PEKANBARU | rawat inap | rawat jalan | Sompo
LAB BUMAME SIMPANG SERAYU - PEKANBARU,"JL. DURIAN NO. 36, SIMPANG SERAYU, LABUH BARU TIM",0812-7576-1075,PEKANBARU | rawat jalan | Sompo
"KLINIK UTAMA DR. MISBAH
YOSSUDARSO","JL. YOS SUDARSO RT/RW 003/013, LIMBUNGAN BARU, PEKANBARU",0812-75360266,PEKANBARU | rawat jalan | Sompo
OPTIK SEIS PEKANBARU EXCHANGE,"GROUND FLOOR NO GF-08, JL.RIAU NO 147, PEKANBARU",0761-8049276,PEKANBARU | rawat jalan | Sompo
OPTIK GOOD EYES MALL SKA,"LANTAI 2 UNIT 70 JL SOEKARNO – HATTA NO. 114 KEL: TAMPAN,
KEC: PAYUNG SEKAKI KOTA PEKANBARU - RIAU",0761-864317,PEKANBARU | rawat jalan | Sompo
OPTIK GOOD EYES MALL LIVING WORLD PEKANBARU,"LANTAI 1 UNIT 12A, JL SOEKARNO-HATTA , KEL.
TENGKERANG BARAT, KEC. MARPOYAN DAMAI",0761-6706078,PEKANBARU | rawat jalan | Sompo
AUGES DENTAL,JL.BAKTI NO.29B TANGKERANG BARAT KEC. MARPOYAN DAMAI PEKANBARU,62811-7676161,PEKANBARU | rawat jalan | Sompo
ILOLY OPTICAL MALL SKA PEKANBARU,"MAL SKA LT.2 NO. 69, JL. SOEKARNO - HATTA, KEL.
DELIMA, KEC. TAMPAN KOTA PEKANBARU",0813-1878-8066,PEKANBARU | rawat jalan | Sompo
ILOLY OPTICAL MALL CIPUTRA SERAYA,"JL. RIAU NO. 58, MALL CIPUTRA
SERAYA LT. UG, NO. 23-24, KEL. KAMPUNG BARU, KEC.
SENAPELAN, KOTA PEKANBARU",0853-4286-5798,PEKANBARU | rawat jalan | Sompo
ILOLY OPTICAL MALL PEKANBARU,"GEDUNG MAL PEKANBARU LT. 1, JL. JENDERAL SUDIRMAN NO. 61
,KEL. RINTIS, KEC. LIMA PULUH, KOTA PEKANBARU, PROVINSI
RIAU",0813-7875-3447,PEKANBARU | rawat jalan | Sompo
RS TK IV PEKANBARU,"JL. KESEHATAN NO. 2, KP. BANDAR, KEC. SENAPELAN, KOTA PEKANBARU, RIAU.",0761-22426,PEKANBARU | rawat inap | rawat jalan | Sompo
KLINIK PRATAMA CITA SEHAT PEKANBARU,"JL. NENAS NO.11 SUKAJADI,
JADIREJO, PEKANBARU, RIAU",0853-7637-6277,PEKANBARU | rawat jalan | Sompo
DR SPECS MAL SKA PEKANBARU,"MAL SKA PEKANBARU LANTAI 2 UNIT NOMOR 78, JALAN
SOEKARNO-HATTA NOMOR 114, DESA DELIMA, KEC. BINAWIDYA, KOTA PEKANBARU, PROVINSI
RIAU",021-6624677,PEKANBARU | rawat jalan | Sompo
ANGKASA DENTAL CARE,"JL. ANGKASA NO. 16H KEL. AIR
HITAM, KEC. PAYUNG SEKAKI, PEKANBARU",0852-6767-7588 / 0822-8669-1712,PEKANBARU | rawat jalan | Sompo
KLINIK UTAMA GASA,"JL. GARUDA SAKTI KM 3 NO 3-6 KEL. BINA WIDYA, KEC. BINA WIDYA, PEKANBARU, RIAU",0761-5803444,PEKANBARU | rawat jalan | Sompo
OPTIK MELAWAI SUDIRMAN PEKANBARU,"JL. JENDRAL SUDIRMAN NO. 150 KEL. SUKARAMAI KEC.
PEKANBARU, KOTA PEKANBARU, RIAU",0815-1981-1184,PEKANBARU | rawat jalan | Sompo
OPTIK PRESIDENT AHMAD YANI,JL. AHMAD YANI NO.12 PEKANBARU,0812-6681-7529,PEKANBARU | rawat jalan | Sompo
AMETHYST OPTICAL,"JL. HR SOEBRANTAS KM.10 NO.12 TUAH MADANI,
TUAHKARYA KOTA PEKANBARU",0853-6590-9089,PEKANBARU | rawat jalan | Sompo
GAIA DENTAL CLINIC PEKANBARU,"JL. RIAU NO.26, KEL.KAMPUNG BANDAR, KEC.SENAPELAN, PEKANBARU, RIAU",0812-3000-2677,PEKANBARU | rawat jalan | Sompo
RS AWAL BROSS HANGTUA,"JALAN HANGTUAH, KELURAHAN SIALANG SAKTI, KECAMATAN TENAYAN RAYA, PEKANBARU,
RIAU",1500088,PEKANBARU | rawat inap | rawat jalan | Sompo
RS HERMINA RUMBAI,"JALAN KHAYANGAN NO. 53,
DESA/KELURAHAN LIMBUNGAN BARU",0813-6629-6347,PEKANBARU | rawat inap | rawat jalan | Sompo
FDC DENTAL CLINIC PEKANBARU,JL. JENDERAL SUDIRMAN NOMOR 91,076-1579-5063,PEKANBARU | rawat jalan | Sompo
"RS EFARINA
PANGKALAN KERINCI","JL. LINTAS TIMUR NO.1,
PANGKALAN KERINCI, KAB PELALAWAN",0761-494500 / 493980,PELALAWAN | rawat inap | rawat jalan | Sompo
"OPTIK
INTERNASIONAL
PANGKALAN KERINCI",JL. LINTAS TIMUR (MAHARAJA INDRA) PANGKALAN KERINCI- RIAU,0761-493383,PELALAWAN | rawat jalan | Sompo
APOTEK KF PKL KERINCI,JL.MAHARAJA INDRA NO 289-290,85263886151,PELALAWAN | rawat jalan | Sompo
RS AMALIA MEDIKA,JL. MAHARAJA INDRA NO 433 PANGKALAN KERINCI,0761-95348,PELALAWAN | rawat inap | rawat jalan | Sompo
RSU SANTA MARIA PEMALANG,JL. PEMUDA NO.24,0284-321251/321426,PEMALANG | rawat inap | rawat jalan | Sompo
APOTEK HIKMAH,JL. JEND. SUDIRMAN NO.275 PEMALANG,0284-321116,PEMALANG | rawat jalan | Sompo
RS PRIMA MEDIKA PEMALANG,JL.  SLAMET RIYADI NO. 321 MULYOHARJO,0284-324221 / 322448,PEMALANG | rawat inap | rawat jalan | Sompo
APOTEK KF 0183,"JL. YANI UTARA NO.39, MULYOHARJO, PEMALANG",0284-325515/08112608915,PEMALANG | rawat jalan | Sompo
APOTEK KF PETARUKAN PEMALANG,"JL.PETARUKAN BARAT NO.171 PETARUKAN PEMALANG, PETARUKAN, PETARUKAN, PEMALANG",0284-3279700/08112608923,PEMALANG | rawat jalan | Sompo
APOTEK KF SUDIRMAN PEMALANG,"JL. JEND. SUDIRMAN TIMUR NO.290, BEJI, TAMAN, PEMALANG",0284-326023/08112608924,PEMALANG | rawat jalan | Sompo
RSU COMAL BARU PEMALANG,"JL. TARUMANEGARA NO.03 COMAL BARU UJUNG GEDE, AMPEL GADING",0285-5751111,PEMALANG | rawat inap | rawat jalan | Sompo
RS HARAPAN SEHAT PEMALANG,"JL. R.E MARTADINATA, PELUTAN, PEMALANG",0284-3291261,PEMALANG | rawat inap | rawat jalan | Sompo
APOTEK KF COMAL,"JL. A.YANI COMAL, KAB. PEMALANG",,PEMALANG | rawat jalan | Sompo
RS VITA INSANI,JL. MERDEKA NO.329,0622-22520 / 08118246931,PEMATANG SIANTAR | rawat inap | rawat jalan | Sompo
RS MURNI TEGUH HORAS INSANI,"JL. MEDAN KM.2,5 PEMATANG SIANTAR","0622-433444; 433877; 433666;
433777|0622-433777",PEMATANG SIANTAR | rawat inap | rawat jalan | Sompo
APOTEK KF 0029,"JL. SUTOMO NO. 63,
PROKLAMASI, SIANTAR BARAT, PEMATANGSIANTAR",0622-22447/085370917992,PEMATANG SIANTAR | rawat jalan | Sompo
APOTEK KF KARTINI - 162,"JL. KARTINI NO. 19, BANTAN, SIANTAR BARAT,
PEMATANGSIANTAR",0622-22448/ 08116533205,PEMATANG SIANTAR | rawat jalan | Sompo
PRODIA PEMATANG SIANTAR,"JL. MERDEKA NO. 37, PEMATANG SIANTAR 21118",0622-22437,PEMATANG SIANTAR | rawat jalan | Sompo
