nama_rumah_sakit,alamat,telp,text
OPTIK MELAWAI DC MALL BATAM,DC MALL BATAM GF NO.26-27,0778-400231,RIAU | BATAM | OPTIC | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS ONE BATAM MAL,"GF Unit # GF-15 Jl. Raja H. Fisabililah no. 9,Teluk Tering,
Batam Kota, 29444",021-3806123,RIAU | BATAM | OPTIC | YES | NO | NO | CORPORATE | MSIG
KLINIK PRODIA BATAM,"Kompleks Mahkota Raya Blok E No. 12A-12B, Jl. Engku Putri, Batam Centre - Batam 29432","0778-
7495735/749573
3",RIAU | BATAM | CLINIC | YES | NO | NO | CORPORATE | MSIG
KLINIK KF.0413 - BOTANIA,KOMPLEK RUKO BOTANIA GARDEN BLOK A1 NO. 1C,0778-7431199,RIAU | BATAM | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. AWAL BROS BOTANIA,"Jl. Raja Ali Kelana, Kec. Batam Kota, Batam, Kepulauan Riau",0778-8098888,RIAU | BATAM | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"HAPPY DENTAL CLINIC GRAND
BATAM MALL",Grand Batam Mall Lat LG Batu Selicin Lubuk Baja Kota Batam,0821-70238828,RIAU | BATAM | DENTAL | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK
WESTERINDO BATAM",RUKO TAMAN GOLF RESIDENCE 3 N 1 NO 6 BATAM 29444,0778-3722508,"RIAU | BATAM | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
OPTIK SEIS CITI MALL DUMAI,"Jl. Bukit Datuk RT 010, Kelurahan Bukit Datuk, Kecamatan
Dumai Selatan,Dumai - Riau",0765-4301506,RIAU | DUMAI | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. PERTAMINA DUMAI,"Jln. Raya Bukit Datuk, Dumai Selatan",+62765 443601,RIAU | DUMAI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
EKA HOSPITAL PEKANBARU,"Jl. Soekarno - Hatta Km. 6,5","0761-
6989999/ex2970
6",RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. AWAL BROS PEKAN BARU,Jl. Jend. Sudirman No. 117 Pekanbaru - Riau,"0761-47333/ ext
1710",RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS MURNI TEGUH ERIA,JL. KH AHMAD DAHLAN No. 163 KEL KAMPUNG TENGAH KEC SUKAJADI RT/RW 07/02 PEKABARU RIAU,"0761-
23100/23600",RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. ISLAM IBNU SINA PEKANBARU,JL. MELATI No. 60,"0761-21256/ EXT
135",RIAU | PEKAN BARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. WANITA & ANAK ZAINAB,JL. RONGGOWARSITO I No. 1,0761-24000,RIAU | PEKAN BARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. LANCANG KUNING,"JL. RONGGOWARSITO NO. 5A, GOBAH","0761-
859273/859274",RIAU | PEKAN BARU | HOSPITAL | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRODIA
PEKANBARU","Jl. Cempaka No. 80B-C, Pekanbaru",0761-45542/3,"RIAU | PEKAN BARU | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RS. SYAFIRA,Jl. Jend Sudirman No. 134 Tangkerang Pekan baru,0761-856517,RIAU | PEKAN BARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. PRIMA PEKANBARU,JL. BIMA NO.01 PEKANBARU RIAU 21215,0761-8419007,RIAU | PEKAN BARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
APOTEK KIMIA FARMA 395,"JL MELUR NO 4, PEKAN BARU",8126576217,RIAU | PEKAN BARU | APOTEK | YES | NO | NO | CORPORATE | MSIG
APOTEK KIMIA FARMA 229,"JL SUDIRMAN 724, PEKAN BARU",0761-29186,RIAU | PEKAN BARU | APOTEK | YES | NO | NO | CORPORATE | MSIG
OPTIK SEIS MAL SKA,"LANTAI DASAR NO. 19 JL. SOEKARNO HATTA / JL. TUANKU
TUMBUSAI",0761-864028,RIAU | PEKAN BARU | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK SEIS MAL CIPUTRA SERAYA
PEKANBARU",LANTAI DASAR NO. 17 JL. RIAU NO. 58 PEKANBARU,0761-868617,RIAU | PEKAN BARU | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. AWAL BROS A. YANI,"JL. JEND A. YANI NO. 73 KEL. TANAH DATAR KEC. PEKAN
BARU KOTA",0761-23954/148,RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"OPTIK INTERNASIONAL
PEKANBARU 1",JL. PANGLIMA SUDIRMAN NO. 326 PEKANBARU,0761-20375,RIAU | PEKAN BARU | OPTIC | YES | NO | NO | CORPORATE | MSIG
"OPTIK INTERNASIONAL PEKNBARU
DURI","JL. JEND. SUDIRMAN NO. 110 DURI, PEKANBARU",0765-92399,RIAU | PEKAN BARU | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. AWAL BROS UJUNG BATU,"JL. JEND. SUDIRMAN NO. 314 KEL. UJUNG BATU KEC. ROKAN
HULU 25454",0762-7363329,RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RS. SANTA MARIA PEKANBARU,"Jl. Jendral Ahmad Yani No. 68 Kelurahan Pulau Karam
Kecamatan Sukajadi, Pekanbaru",0761-22213,RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RSIA. BUDHI MULIA,"Jl. Soekarno-Hatta No 226-228, Kel. Sidomulyo Timur, Kec.
Marpoyan Damai, Pekanbaru, 28294",0761-8417200,RIAU | PEKAN BARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
LABORATORIUM KLINIK PRODIA PEKANBARU SUDIRMAN,JL. JEND. SUDIRMAN NO. 203 L-M,0761 - 8403383,RIAU | PEKAN BARU | LABORATORIU M | YES | YES | NO | CORPORATE | MCU | MSIG
PRAKTEK Drg. TENSY A.T,"Ahmad Yani no.111 Kel.Kota Baru, Kec. Pekanbaru Kota
Pekanbaru 28155",-,RIAU | PEKAN BARU | DENTAL | YES | NO | NO | CORPORATE | MSIG
"LABORATORIUM KLINIK PRAMITA
PEKANBARU",Jl.Jenderal Sudirman No 14 C-D,0761-7874747,"RIAU | PEKAN BARU | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. HERMINA PEKANBARU,"Jl. Lintas Sumatra, Delima, Kec. Tampan, Kota Pekanbaru,
Riau 28292",0761-8412020,RIAU | PEKAN BARU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
RSIA. ANDINI,Jl. Tuanku Tambusai No.55 Pekanbaru,0761-33612,RIAU | PEKANBARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
AULIA HOSPITAL PEKANBARU,"JL. HR. SOEBRANTAS NO. 63 PANAM PEKANBARU, RIAU
28291",0761-6700000,RIAU | PEKANBARU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"KLINIK PRODIA HEALTH CARE
(PHC) PEKANBARU","Jl. Jendral Sudirman No 203 L-M, Pekanbaru, Riau 28112",(0761) 8403383,RIAU | PEKANBARU | CLINIC | YES | NO | NO | CORPORATE | MSIG
HAPPY DENTAL CLINIC CABANG LIVING WORLD PEKANBARU,"Living World Pekanbaru Jl. Soekarno - Hatta No 23 B Lt 2 Unit
2 Tengkerang Barat Kec Marpoyan Damai Pekanbaru Riau 28292",8117689191,RIAU | PEKANBARU | DENTAL | YES | NO | NO | CORPORATE | MSIG
RS. THURSINA,JL. HANG TUAH NO. 93 DURI,0765-597782,RIAU | RIAU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. PERMATA HATI,JL. JEND. SUDIRMAN NO. 37 DURI,"0765-
598101/595799",RIAU | RIAU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RSU. MUTIA SARI,JL. BATHIN BETUAH NO. 1A SIMPANG. PADANG DURI,0765-93635,RIAU | RIAU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
DURI","JL. HANG TUAH 18 Z, Mandau DURI",0765-93008,"RIAU | RIAU | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RS. AWAL BROS PANAM,JL. HR. Soebrantas No 88 Panam Pekanbaru,0761-586888,RIAU | RIAU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
"RUMAH SAKIT MATA PEKANBARU (
PBEC )","Jl. Soekarno - Hatta No.236, Sidomulyo Tim., Kec. Marpoyan
Damai, Kota Pekanbaru, Riau 28282",0761-7875191,RIAU | RIAU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
KLINIK PRODIA DURI,"Jl. Hangtuah No. 18 Z, Mandau, Kabupaten Bengkalis - Riau
28983",0765-93008,RIAU | ROKAN HILIR | CLINIC | YES | NO | NO | CORPORATE | MSIG
RS. AWAL BROS BAGAN BATU,"Jl. Lintas Riau – Sumatera Utara Km. 1, Kec. Bagan Sinembah,
Kab. Rokan Hilir, Riau",0765-551515,RIAU | ROKAN HILIR | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
OPTIK SEIS CITIMALL GORONTALO,"Citimall Gorontalo Lt. GF No. G-0250, Jl. HOS. Cokroaminoto No.1, Heledulaa Sel., Kec. Kota Tim., Kota Gorontalo,
Gorontalo 96114",0435) 8592633,SULAWESI | GORONTALO UTARA | OPTIC | YES | NO | NO | CORPORATE | MSIG
RS. STELLA MARIS,"Jl. Somba OPU No.273, Losari, Ujung Pandang, Kota Makassar","0411-
854341/873346",SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. IBNU SINA YBW-UMI,JL. URIP SUMOHARJO KM 05 NO. 264,"0411-452917 /
452958","SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. GRESTELINA,Jl. LETJEN HERTASNING RAYA NO. 51,0411-448855,"SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RSIA. SITTI KHADIJAH,JL. RS. KARTINI 15-17,"0411-
324554/329245",SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RATULANGI MEDICAL CENTRE,JL. SAM RATULANGI No. 28,"0411-878605/
878606","SULAWESI
SELATAN | MAKASSAR | CLINIC | YES | NO | NO | CORPORATE | MSIG"
OPTIK SEIS PANAKKUKANG MAL,"LANTAI 1 UNIT B1 17-18 PANAKKUKANG MAS BOULEVARD
MAKASSAR",0411-423453,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
"OPTIK SEIS TRANS STUDIO MALL
MAKASSAR","GROUND FLOOR NO. G 58B JL. HM DG PATOMO METRO
TANJUNG BUN MAKASSAR",0411-8117072,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
LABORATORIUM KLINIK PRODIA MAKASSAR - PANAKUKANG,"Jl. Boulevard Blok F No. 5 E-F, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan",0411-446666,SULAWESI SELATAN | MAKASSAR | LABORATORIU M | YES | YES | NO | CORPORATE | MCU | MSIG
LABORATORIUM KLINIK PRODIA MAKASSAR - GUNUNG BATU PUTIH,Jl Jendral SUdirman No. 74 - 76,0411-872727,SULAWESI SELATAN | MAKASSAR | LABORATORIU M | YES | YES | NO | CORPORATE | MCU | MSIG
PRIMAYA HOSPITAL MAKASSAR,JL.JEND URIP SUMOHARJO NO. 43,0411-454567,"SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"LABORATORIUM KLINIK PRODIA
SENGKANG","JL. AP PETTARANI NO. 18, SENGKANG",0485-323409,"SULAWESI
SELATAN | MAKASSAR | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
SILOAM HOSPITALS MAKASSAR,JL. METRO TANJUNG BUNGA KAV. 9 MAKASSAR 90134,"0411-
8117555/366290
0",SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
OPTIK SEIS MAL GTC MAKASAR,"BLOK GN 1 NO. 0017,0029 & 0030 JL. METRO TUNJANG
BUNGA",0411-8114137,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
"APOTEK FARMARIN MAKASAR
(Dengan Praktik Dokter)","JL. LANDAK LAMA NO.27 KELURAHAN LABUANG BAJI,
KECAMATAN MAMAJANG, MAKASAR",0411-870397,"SULAWESI
SELATAN | MAKASSAR | APOTEK | YES | NO | NO | CORPORATE | MSIG"
KLINIK FARMARIN MAKASSAR,"jl. landak lama no. 27 kelurahan labuang biji kec. mamajang,
makassar",0411-870397,"SULAWESI
SELATAN | MAKASSAR | CLINIC | YES | NO | NO | CORPORATE | MSIG"
RSIA. ANANDA - MAKASSAR,"Jl. Landak Baru No 63, Banta – Bantaeng, Makasar, Banta –
Bantaeng, Rappocini, Kota Makasar, Sulawesi Selatan 90222,","0411-
874596/EXT123",SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
RS. HERMINA MAKASSAR,"Jl. TODDOPULI RAYA TIMUR, RT.004, RW.001, KELURAHAN BORONG, KECAMATAN MANGGALA MAKASSAR 90231","0411 -
4091817/302",SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG
OPTIK INTERNASIONAL PALOPO 2,"CITY MARKET PALOPO LT. I UNIT L 01-03 JL. SAM RATULANGI
78- PALOPO",0888-04352636,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
"OPTIK INTERNASIONAL MAKASSAR
12","RUKO TELKOMNAS, JL PERINTIS KEMERDEKAAN KM.13 NO.4 -
MAKASSAR",0888-4306031,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
RSIA. PERMATA HATI - MAKASSAR,"Jl. Tamalanrea Raya ( poros BTP ) Blok 10 M No 9-10
Makassar","+628525626967
0","SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
"LABORATORIUM KLINIK PRAMITA
MAKASSAR","Jl. Karunrung No.9, Sawerigading, Kec. Ujung Pandang, Kota
Makassar, Sulawesi Selatan 90114",0411-8940250,"SULAWESI
SELATAN | MAKASSAR | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. SANDI KARSA,"Jl Abdullah Daeng Sirua No 16A, Masale, Kec. Panakkukang",+62411-446343,"SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"TELEMEDIKA HEALTH CENTER
MAKASSAR",JL. SAMRATULANGI NO. 126 MAKASSAR,0411-8122283,"SULAWESI
SELATAN | MAKASSAR | CLINIC | YES | NO | NO | CORPORATE | MSIG"
"OPTIK SEIS MAL RATU INDAH
MAKASSAR",FIRST FLOOR NO. 140 JL. DR SAM RATULANGI 35 MAKASSAR,0411-834501,"SULAWESI
SELATAN | MAKASSAR | OPTIC | YES | NO | NO | CORPORATE | MSIG"
RUMAH SAKIT OTAK DAN JANTUNG PERTAMINA BIRINGKANAYA,"Jl. Pajjaiang, Sudiang Raya, Kec. Biringkanaya, Kota Makassar",(0411) 482 1000,SULAWESI SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
HAPPY DENTAL CLINIC TRANS STUDIO MALL MAKASAR,TRANS STUDIO MALL MAKASAR LT.LGM JL.H.MUHAMAD DAENG PATOMPO METO TANJEUNG BUNGA,81234508842,SULAWESI SELATAN | MAKASSAR | DENTAL | YES | NO | NO | CORPORATE | MSIG
PRIMAYA HOSPITAL HERTASNING,"JL. AROEPALA NO.99, KEL. KARUNRUNG, KEC. RAPPOCINI",0411-3985678,"SULAWESI
SELATAN | MAKASSAR | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"LABORATORIUM KLINIK
WESTERINDO MAKASSAR","JL CITRALAND BOULEVARD KOMP RUKO BUSINESS PARK CPI
BLOK A2 NO 12 MAKASSAR 90121",0411-6000802,"SULAWESI
SELATAN | MAKASSAR | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"LABORATORIUM KLINIK PRODIA
MAMUJU",JL. ABD. WAHAB ASASI NO. 43,0426-2323901,"SULAWESI
SELATAN | MAMUJU | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"LABORATORIUM KLINIK PRODIA
PALOPO",Jl. Andi Djemma No. 107A,0471-327467,"SULAWESI
SELATAN | PALOPO | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. FATIMA PARE PARE,"JL. ILHAM 3, KOTAK POS 12 PARE PARE",0421-21847,"SULAWESI
SELATAN | PARE PARE | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"LABORATORIUM KLINIK PRODIA
PARE-PARE",JL. ANDI MAPATOLA NO.7,0421-7007433,"SULAWESI
SELATAN | PARE PARE | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RSU. WOODWARD BK PALU,Jl. L.H. Woodward No. 1 Palu,"0451-
421769/426361",SULAWESI TENGAH | PALU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG
"LABORATORIUM KLINIK PRODIA
PALU",JL. S. PARMAN NO. 16 PALU,0451-451639,"SULAWESI
TENGAH | PALU | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. SAMARITAN PALU,"Jl. Towua No.77, Tatura Sel., Kec. Palu Sel., Kota Palu,
Sulawesi Tengah",02451-4010925,"SULAWESI
TENGAH | PALU | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"LABORATORIUM KLINIK MAXIMA
PALU","Jl S. Parman No 24a-b, Besusu Tengah, Palu Timur",0401-3128899,"SULAWESI
TENGAH | PALU | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RSIA. NASANA PURA,"Jl. H.M Soeharto No. 10, Palu 94232",0451-488122,"SULAWESI
TENGAH | PALU | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
SILOAM HOSPITALS BUTON,"JL. SULTAN HASANUDDIN NO. 58 KEL. BATULO. KEC. WOLIO
KOTA BAUBAU SULAWESI TENGGARA 93717",0420-2825555,"SULAWESI
TENGGARA | BAUBAU | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"LABORATORIUM KLINIK MAXIMA
BAUBAU","Jl. Moh Husni Thamrin No. 46, Tomba, Kec Wolio. kota
Baubau",0402-2821548,"SULAWESI
TENGGARA | BAU-BAU | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"LABORATORIUM KLINIK PRODIA
KENDARI","Jl. Sao Sao, Komp. Sao Sao Square No.207 D-E",0401-3121789,"SULAWESI
TENGGARA | KENDARI | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"LABORATORIUM KLINIK MAXIMA
KENDARI","JL. ABD. SILONDAE NO. 17 (BUNDARAN MANDONGA),
KORUMBA, KEC. MANDONGA",0401-312 8899,"SULAWESI
TENGGARA | KENDARI | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RS. SANTA ANNA,JL. DR. MOH. HATTA NO. 65A,0401-3123092,"SULAWESI
TENGGARA | KENDARI | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. HERMINA KENDARI,"Jl. DI Panjaitan RT 06 RW 03 Kel Wundudopi Kec Baruga
Kendari",0401-3192525,"SULAWESI
TENGGARA | KENDARI | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"LABORATORIUM KLINIK PRODIA
BITUNG",JL. MADIDIR UNET BITUNG,043-821833,"SULAWESI
UTARA | BITUNG | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"LABORATORIUM KLINIK PRODIA
GORONTALO",JL. NANI WARTABONE NO. 37 (Samping Bank Indonesia),0435-826246,"SULAWESI
UTARA | GORONTALO | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"LABORATORIUM KLINIK MAXIMA
GORONTALO","Jl. Prof HB. Yasin No 88-90 ( Eks KH Agus Salim) Limba U 2
Kota selatan Gorontalo",0401-3128899,"SULAWESI
UTARA | GORONTALO | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
"RSIA. SITTI KHADIDJAH KOTA
GORONTALO",Jl. Nani Wartabone No.101 Heledulaa Kota Timur Gorontalo,0435-821253,"SULAWESI
UTARA | GORONTALO | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
"LABORATORIUM KLINIK PRODIA
KOTAMOBAGU",Jl. ADAMPE DOLOT NO 30,0434-2629104,"SULAWESI
UTARA | KOTAMOBAGU | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. ADVENT MANADO,JL. 14 FEBRUARI NO. 01 TELING ATAS MANADO,0431-847950,"SULAWESI
UTARA | MANADO | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
"LABORATORIUM KLINIK PRODIA
MANADO",Jl. Dr. Sam Ratulangi No. 72,0431-874567,"SULAWESI
UTARA | MANADO | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
SILOAM HOSPITALS MANADO,JL. SAM RATULANGI NO. 22 MANADO 95111,0431-7290900,"SULAWESI
UTARA | MANADO | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"OPTIK SEIS MANADO BULEVAR
CENTER",BLOK A4 JL. DR. SAM RATULANGI NO.224 MANADO,0431-859900,"SULAWESI
UTARA | MANADO | OPTIC | YES | NO | NO | CORPORATE | MSIG"
"OPTIK SEIS MANADO TOWN
SQUARE","LANATI DASAR NO. GF-79 JL. PIERE TENDEAN (BOULEVARD)
NO. 7 MANADO",0431-8881048,"SULAWESI
UTARA | MANADO | OPTIC | YES | NO | NO | CORPORATE | MSIG"
RSU MANADO MEDICAL CENTER,"JL. RAJAWALI NO. 8 , PAAL 2 MANADO SULAWESI UTARA-
95129",0431-866641,"SULAWESI
UTARA | MANADO | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
OPTIK SEIS MEGAMAL MANADO,"GRUND FLOOR GF-23 KAWASAN MEGAMAS JL. PIERE
TENDEAN (BOULEVARD) MANADO",0431-879615,"SULAWESI
UTARA | MANADO | OPTIC | YES | NO | NO | CORPORATE | MSIG"
"LABORATORIUM KLINIK PRAMITA
MANADO","Jl. Garuda No.79, Ruko 4-5 Mahakeret Barat, Manado",0431-8809991,"SULAWESI
UTARA | MANADO | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
"SILOAM HOSPITALS PAAL DUA
MANADO",JL YOS SUDARSO NO 38-40,0431-7100900,"SULAWESI
UTARA | MANADO | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
RS. HERMINA MANADO,"Jl. Ringroad 2 Lingkungan I Kelurahan Paniki Bawah
Kecamatan Mapanget Kota Manado",0431-724 2525,"SULAWESI
UTARA | MANADO | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"TELEMEDIKA HEALTH CENTER
MANADO",JL. WR SUPRATMAN NO. 5 KEL MAHAKERET TIMUR,0431-8803538,"SULAWESI
UTARA | MANADO | CLINIC | YES | NO | NO | CORPORATE | MSIG"
"LABORATORIUM KLINIK PRODIA
BUKIT TINGGI","Jl. A. Rivai No. 23, Bukit Tinggi",0752-23348,"SUMATERA
BARAT | BUKIT TINGGI | LABORATORIU
M | NO | YES | NO | MCU | MSIG"
RS. YOS SUDARSO,JL. SITUJUH NO. 1,"0751-
33230/33231","SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. SELAGURI - PADANG,JL. JENDRAL A.YANI NO.26,"0751-
21953/33010","SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RSU. BUNDA PADANG,JL. PROKLAMASI No. 37,"0751-
23164/21151","SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
LABORATORIUM KLINIK PRODIA PADANG,"Jl. Pattimura No. 3A, Padang, Sumatra Barat, 25113","0751 -
38795/812786",SUMATERA BARAT | PADANG | LABORATORIU M | YES | YES | NO | CORPORATE | MCU | MSIG
RSIA. CICIK,JL. DR. SUTOMO NO 94,0751-38846,"SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. SEMEN PADANG,"JL. BAYPAS KM 7 KEL. PISANG KEC. PAUH, PADANG
SUMATERA BARAT",0751-777888,"SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
APOTEK KIMIA FARMA 94,"JL PROKLAMASI NO 44, PADANG",81363104329,"SUMATERA
BARAT | PADANG | APOTEK | YES | NO | NO | CORPORATE | MSIG"
RSB. MUTIARA BUNDA PADANG,"JL. S. PARMAN NO 142 PADANG, SUMATRA BARAT 25135",0751-7054076,"SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
RS. HERMINA PADANG,"Jl. Khatib Sulaiman RT.01 W 12 Kel Gunungpangilun, Kec
Padang Utara, Kota Padang",0751-8972525,"SUMATERA
BARAT | PADANG | HOSPITAL | YES | YES | YES | CORPORATE | MCU | INDIVIDU | MSIG"
"LABORATORIUM KLINIK PRAMITA
PADANG","Jl. Jend. A Yani No.39, Kp. Jao, Kec. Padang Bar., Kota Padang,
Sumatera Barat 25112",0751-893277,"SUMATERA
BARAT | PADANG | LABORATORIU
M | YES | YES | NO | CORPORATE | MCU | MSIG"
RS. ISLAM SITI RAHMAH,"Jl. Raya By Pass KM. 15 Kel. Aie Pacah Kec. Koto Tangah Kota
Padang Provinsi Sumatera Barat",0751-463059,"SUMATERA
BARAT | PADANG | HOSPITAL | YES | NO | YES | CORPORATE | INDIVIDU | MSIG"
RS. ISLAM IBNU SINA PAYAKUMBUH,"JL VETERAN NO 14 KELURAHAN KAPALO KOTO DIBALAI KOTA
PAYAKUMBUH",0752-92222,"SUMATERA
BARAT | PAYAKUMBUH | HOSPITAL | YES | NO | NO | CORPORATE | MSIG"
OPTIK MELAWAI CITY MALL LAHAT,CITY MALL LAHAT GF-31,0731-3200399,"SUMATERA
SELATAN | LAHAT | OPTIC | YES | NO | NO | CORPORATE | MSIG"
