nama_rumah_sakit,alamat,telp,text
RS ISLAM NASHRUL UMMAH,"JL. MERPATI NO. 62, LAMONGAN, SIDOKUMPUL, KEC. LAMONGAN, KABUPATEN LAMONG",0322-321522,JAWA TIMUR | KABUPATEN LAMONGAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM GONDANGLEGI,"JL. HAYAM WURUK NO.66, KRAJAN, GONDANGLEGI WETAN, KEC. GONDANGLEGI, KABUP",0341-879047,JAWA TIMUR | KABUPATEN MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PRASETYA HUSADA,"JL. RAYA NGIJO KARANGPLOSO NO.25, KENDALSARI, NGIJO, KEC. KARANG PLOSO, KABU",0341 - 460558,JAWA TIMUR | KABUPATEN MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PRIMA HUSADA MALANG,"JL. RAYA MONDOROKO, MONDOROKO, BANJARARUM, KEC. SINGOSARI, KABUPATEN MAL",0341-458679,JAWA TIMUR | KABUPATEN MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS UNIVERSITAS MUHAMMADIYAH MALANG,"JL. RAYA TLOGOMAS NO.45, DUSUN RAMBAAN, LANDUNGSARI, KEC. DAU, KABUPATEN M",0341-561666,JAWA TIMUR | KABUPATEN MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS WAVA HUSADA,"JL. PANGLIMA SUDIRMAN NO.99A, DILEM, KEPANJEN, MALANG,",0341-393000,JAWA TIMUR | KABUPATEN MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MUTIARA HATI MOJOKERTO,"JL. RAYA KEMANTREN WETAN NO.49, KPEUH, TERUSAN, GEDEG, MOJOKERTO, JAWA TIMU",0321-363442,JAWA TIMUR | KABUPATEN MOJOKERTO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SIDO WARAS,"JL. RAYA PASAR SAWAHAN, SUMBER BENDO, SIDOMULYO, KEC. BANGSAL, MOJOKERTO,",0321-598621,JAWA TIMUR | KABUPATEN MOJOKERTO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSU KARTINI MOJOKERTO,"JL. AIRLANGGA NO.137, SARIREJO DUA, KAUMAN, MOJOSARI, MOJOKERTO, JAWA TIMUR 6",0321-592261,JAWA TIMUR | KABUPATEN MOJOKERTO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM MASYITHOH,"JL. A. YANI NO.6-7, KAUMAN, KEC. BANGIL, PASURUAN, JAWA TIMUR",0343-741018 / 749123,JAWA TIMUR | KABUPATEN PASURUAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MITRA SEHAT MEDIKA,"JL. RAYA BY PASS NO.6, KARANG JATI, PANDAAN, PASURUAN, JAWA TIMUR",0343-636064,JAWA TIMUR | KABUPATEN PASURUAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ANWAR MEDIKA,"JL. BYPASS KRIAN NO.KM. 33, SEMAWUT, BALONGBENDO, BALONG BENDO, KABUPATEN",031-8972052,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS CITRA MEDIKA SIDOARJO,"JL. RAYA SURABAYA-MOJOKERTO KM.44,KRAMAT TUMENGGUNG,TARIK, KRAMAT, KRAMA",0321-361000,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS DELTA SURYA,"JL. PAHLAWAN NO.9, JATI, KEC. SIDOARJO, KABUPATEN SIDOARJO, JAWA TIMUR",031-8962531 / 8961271,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SITI KHODIJAH MUHAMMADIYAH CABANG SEPA,"JL. RAYA BEBEKAN, RT.02/RW.01, BEBEKAN, KEC. TAMAN, KABUPATEN SIDOARJO, JAWA T",031-7882123 / 7881130,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSI SITI HAJAR SIDOARJO,"JL. RADEN PATAH NO.70 - 72, JASEM, BULUSIDOKARE, KEC. SIDOARJO, KABUPATEN SIDO",031-8921233,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA SOERYA,"NO 11 15 TAMAN, JL. RAYA KALIJATEN, SEPANJANG, SIDOARJO, KABUPATEN SIDOARJO, JA",031-7885011,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSU BUNDA SIDOARJO,"JL. RAYA KUNDI, KEPUHKIRIMAN, WARU, KABUPATEN SIDOARJO, JAWA TIMUR",031-8668880,JAWA TIMUR | KABUPATEN SIDOARJO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS NU TUBAN,"JL. LETDA SUCIPTO NO.211, MONDOKAN, KEC. TUBAN, KABUPATEN TUBAN, JAWA TIMUR",0356-328244 / 0356-3282,JAWA TIMUR | KABUPATEN TUBAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MUHAMMADIYAH AHMAD DAHLAN,"JL. GATOT SUBROTO NO.84, MRICAN, KEC. MOJOROTO, KEDIRI, JAWA TIMUR 64112",0354-773115,JAWA TIMUR | KOTA KEDIRI | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SANTA CLARA,"JL. BILITON NO.15, MADIUN LOR, MANGU HARJO, MADIUN LOR, MADIUN, KOTA MADIUN,",0351-462688,JAWA TIMUR | KOTA MADIUN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM AISYIYAH MALANG,"JL. SULAWESI NO.16, KASIN, KEC. KLOJEN, KOTA MALANG, JAWA TIMUR",0341-326773,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS LAVALETTE MALANG,"JL. W.R. SUPRATMAN NO.10, KEC. KLOJEN, KOTA MALANG, JAWA TIMUR 65111",0341-470805,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PANTI NIRMALA,"JL. KEBALEN WETAN NO.2-8, KOTALAMA, KEC. KEDUNGKANDANG, KOTA MALANG, JAWA",0341-362459,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PERMATA BUNDA MALANG,"JL. SOEKARNO HATTA NO.75, MOJOLANGU, KEC. LOWOKWARU, KOTA MALANG, JAWA TIM",0341-487487 / 407462,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA HUSADA BUNDA,"JL. PAHLAWAN TRIP NO. 2, ORO ORO DOWO, KLOJEN, ORO-ORO DOWO, MALANG, KOTA",0341-569634 / 566972 / 56,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA MELATI HUSADA,"JL. KAWI NO 32 - 34, GADING KASRI, KLOJEN, GADING KASRI, KLOJEN, KOTA MALANG, JAW",0341-325249 / 341357,JAWA TIMUR | KOTA MALANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS REKSA WALUYA MOJOKERTO,"JL. MOJOPAHIT NO.422, KRANGGAN, PRAJURIT KULON, KOTA MOJOKERTO, JAWA TIMUR",0321-322170/171/ 393792,JAWA TIMUR | KOTA MOJOKERTO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS DHARMA HUSADA,"JL. SOEKARNO - HATTA NO.10, SUKABUMI, KEC. MAYANGAN, KOTA PROBOLINGGO, JAWA",0335-422177,JAWA TIMUR | KOTA PROBOLINGGO | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
KLINIK UTAMA AUDY DENTAL SURABAYA,"RUKO GOLDEN PALACE, JL. MAYJEN HR. MUHAMMAD NO.373-383, PRADAHKALIKENDAL,",031 9915 0763 / 0811 156,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
PRIMASATYA HUSADA CITRA (PHC) SURABAYA,"JL. PRAPAT KURUNG SELATAN NO.1, TANJUNG PERAK, KEC. PABEAN CANTIAN, KOTA SBY,",031-3294801,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ADI HUSADA KAPASARI,"JL. KAPASARI NO.97-101, KAPASAN, KEC. SIMOKERTO, KOTA SBY, JAWA TIMUR",031-3764555,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ADI HUSADA UNDAAN WETAN,"JL. UNDAAN WETAN NO.40-44, KETABANG, KEC. GENTENG, KOTA SBY, JAWA TIMUR",031-5321256 ext. 283,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS AL-IRSYAD SURABAYA,"JL. KH MAS MANSYUR NO.210-214, NYAMPLUNGAN, KEC. PABEAN CANTIKAN, KOTA SBY,",031-3531223/25,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BHAKTI RAHAYU SURABAYA,"JL. KETINTANG MADYA I NO.16, KETINTANG, KEC. GAYUNGAN, SURABAYA, JAWA TIMUR 6",031-8295922,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BUNDA SURABAYA,"JL. RAYA KANDANGAN NO.23-24, KANDANGAN, KEC. BENOWO, KOTA SBY, JAWA TIMUR",031-70078670,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS HUSADA UTAMA,"JL. PROF. DR. MOESTOPO NO.31-35, PACAR KELING, KEC. TAMBAKSARI, KOTA SBY, JAWA",031-5018335,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM JEMURSARI SURABAYA,"JL. RAYA JEMURSARI NO.51-57, JEMUR WONOSARI, KEC. WONOCOLO, KOTA SBY, JAWA T",031-8471877,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM SURABAYA,"JL. ACHMAD YANI NO.2-4, WONOKROMO, KEC. WONOKROMO, KOTA SBY, JAWA TIMUR 6",031-8284505,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MANYAR MEDICAL CENTRE,"JL. RAYA MANYAR NO.9, MENUR PUMPUNGAN, SUKOLILO, MENUR PUMPUNGAN, SUKOLI",031-5999369 / 5999669,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MATA UNDAAN SURABAYA,"JL. UNDAAN KULON NO.19, PENELEH, KEC. GENTENG, KOTA SBY, JAWA TIMUR 60274",031-5343806 / 531619,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ONKOLOGI SURABAYA,"ARAYA GALAKSI BUMI PERMAI A2 NO. 7, JL. ARIF RAHMAN HAKIM, NO. 182, KEPUTIH, SUK",031-5914855,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ROYAL SURABAYA,"JL. RUNGKUT INDUSTRI I NO.1, KENDANGSARI, KEC. TENGGILIS MEJOYO, KOTA SBY, JAWA",031-8476111,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SURABAYA MEDICAL SERVICE,"JL. KAPUAS NO.2, KEPUTRAN, KEC. TEGALSARI, KOTA SBY, JAWA TIMUR 60265",031-5686161,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS WILLIAM BOOTH SURABAYA,"JL. DIPONEGORO NO.34, DARMO, KEC. WONOKROMO, KOTA SBY, JAWA TIMUR 60241",031-5678917,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS WIYUNG SEJAHTERA,"JL. RAYA MENGANTI KARANGAN NO.490, BABATAN, KEC. WIYUNG, KOTA SBY, JAWA TIMU",031-7532653,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA KENDANGSARI MERR,"JL. DOKTER IR. HAJI SOEKARNO NO.2, KALIJUDAN, MULYOREJO, KALIJUDAN, MULYOREJO,",031- 3814388,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA LOMBOK DUA DUA JL. FLORES,"JL. FLORES NO.12, NGAGEL, KEC. WONOKROMO, KOTA SURABAYA, JAWA TIMUR 60246",031-5022044. 5014801,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA LOMBOK DUA DUA LONTAR,JL RAYA LONTAR NO 109 SURABAYA JAWA TIMUR 60246,031-7526071,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA PURA RAHARJA,"JL. PUCANG ADI NO.12-14, KERTAJAYA, KEC. GUBENG, KOTA SBY, JAWA TIMUR 60282",031-5019898 / 5022151 / 5,JAWA TIMUR | KOTA SURABAYA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MITRA MEDIKA PONTIANAK,"JL. SULTAN ABDURRAHMAN NO.25, SUNGAI BANGKONG, KEC. PONTIANAK KOTA, KOTA P",0561-584888,KALIMANTAN BARAT | KOTA PONTIANAK | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
ST. ANTONIUS PONTIANAK,"JL. KH WAHID HASYIM NO.249, TENGAH, PONTIANAK KOTA, KOTA PONTIANAK, KALIMANT",0561-732101,KALIMANTAN BARAT | KOTA PONTIANAK | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA WEMPE,"JL. GUNUNG SARI NO.10, PASIRAN, SINGKAWANG BARAT, KOTA SINGKAWANG, KALIMAN",0562-4644000,KALIMANTAN BARAT | KOTA SINGKAWANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PELITA INSANI,"JL. SEKUMPUL, SUNGAI SIPAI, KEC. MARTAPURA, BANJAR, KALIMANTAN SELATAN 70714",0511-4722210 / 4722220,KALIMANTAN SELATAN | KABUPATEN BANJAR | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA MUTIARA BUNDA MARTAPURA,"JL. TAISIR NO.2 A.YANI KM 36,5, MARTAPURA KOTA, SUNGAI SIPAI, BANJAR, KALIMANTAN",0511-4721901,KALIMANTAN SELATAN | KABUPATEN BANJAR | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSU ALMANSYUR MEDIKA,"JL. A. YANI NO.KM.36, RT.003/RW.001, SUNGAI ULIN, KEC. BANJARBARU UTARA, KOTA BA",0511-4777115,KALIMANTAN SELATAN | KOTA BANJAR BARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SARI MULIA BANJARMASIN,"JL. P. ANTASARI NO.139, SUNGAI BARU, KEC. BANJARMASIN TENGAH, KOTA BANJARMASI",0511-3252570 / 326149 / 3,KALIMANTAN SELATAN | KOTA BANJARMASIN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SUAKA INSAN BANJARMASIN,"JL. ZAFRI ZAM-ZAM NO.60, BELITUNG SELATAN, KEC. BANJARMASIN BARAT, KOTA BANJAR",0511- 3353335 / 3356280,KALIMANTAN SELATAN | KOTA BANJARMASIN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSPKT PRIMA SANGATTA,"JL. YOS SUDARSO I NO.01, SANGATTA UTARA, KABUPATEN KUTAI TIMUR, KALIMANTAN TIM",0549-22005 / 24555,KALIMANTAN TIMUR | KABUPATEN KUTAI TIMUR | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BALIKPAPAN BARU,"JL. MOHAMMAD T. HARYONO, KOMPLEKS BALIKPAPAN BARU BL A/3A 7-9, DAMAI, BALIKP",0542-877330,KALIMANTAN TIMUR | KOTA BALIKPAPAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PERTAMINA BALIKPAPAN,"JL. JEND SUDIRMAN NO.1, BALIKPAPAN, KALIMANTAN TIMUR 76111",0542-734020 / 7021357,KALIMANTAN TIMUR | KOTA BALIKPAPAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PUPUK KALTIM BONTANG,"JL. OXIGEN NO.01, KOMPLEK PT. PUPUK KALIMANTAN TIMUR BONTANG, GUNTUNG, BON",0548-41118 / 41444,KALIMANTAN TIMUR | KOTA BONTANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS DIRGAHAYU SAMARINDA,"JL. GUNUNG MERBABU NO.62, JAWA, KEC. SAMARINDA ULU, KOTA SAMARINDA, KALIMAN",0541-742161 / 748309 / 74,KALIMANTAN TIMUR | KOTA SAMARINDA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS HAJI DARJAD,"JL. DAHLIA, NO.4",0541-732698 / 734123,KALIMANTAN TIMUR | KOTA SAMARINDA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SAMARINDA MEDIKA CITRA,"JL. KADRIE OENING NO.86 RT. 35, AIR PUTIH, KEC. SAMARINDA ULU, KOTA SAMARINDA, K",0541-7273000,KALIMANTAN TIMUR | KOTA SAMARINDA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SIAGA AL MUNAWWARAH SAMARINDA,"JL. RAMANIA NO.3, SIDODADI, KEC. SAMARINDA ULU, KOTA SAMARINDA, KALIMANTAN TI",0541-739772,KALIMANTAN TIMUR | KOTA SAMARINDA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PERTAMINA TARAKAN,"JL. MULAWARMAN NO.1, KARANG ANYAR PANTAI, KOTA TARAKAN, KALIMANTAN UTARA",0551-31403 / 31665,KALIMANTAN UTARA | KOTA TARAKAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MEDIKA STANNIA SUNGAILIAT,"JL. JENDRAL SUDIRMAN NO. 03 SUNGAI LIAT, KABUPATEN BANGKA, KEPULAUAN BANGKA",0717-95837 / 93335,KEP. BANGKA BELITUNG | KABUPATEN BANGKA | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BAKTI TIMAH PANGKALPINANG,"JL. BUKIT BARU NO. 1, PANGKALPINANG, KABUPATEN BANGKA, KEPULAUAN BANGKA BEL",0717-421091,KEP. BANGKA BELITUNG | KOTA PANGKAL PINANG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS GRAHA HERMINE,"KOMP. RUKO ASIH RAYA, JL. LETJEND SUPRAPTO, BULIANG, BATU AJI, KOTA BATAM, KEPU",0778-363318 / 363127,KEP. RIAU | KOTA BATAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SANTA ELISABETH BATAM,"JL. ANGGREK BLOK II, LUBUK BAJA, BATAM",0778-457357,KEP. RIAU | KOTA BATAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SANTA ELISABETH BATAM KOTA,"JL. RAJA ALI KELANA, BELIAN, BATAM KOTA, KOTA BATAM, KEPULAUAN RIAU",0778-4803191,KEP. RIAU | KOTA BATAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PEKANBARU MEDICAL CENTER,"JALAN LEMBAGA PEMASYARAKATAN NO.25, SUKA MAJU, KEC. SAIL, KOTA PEKANBARU, RI",0761-848100,KEP. RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SANTA MARIA PEKANBARU,"JL. JEND. AHMAD YANI NO.68, RT./RW/RW.001/001, PULAU KARAM, KEC. SUKAJADI, KOTA",0761-22213,KEP. RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ADVENT BANDAR LAMPUNG,"JL. TEUKU UMAR NO..48, SIDODADI, KEC. KEDATON, KOTA BANDAR LAMPUNG, LAMPUNG",0721-703459,LAMPUNG | KOTA BANDAR LAMPUNG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BUMI WARAS LAMPUNG,"JL. WOLTER MONGINSIDI NO.235, PENGAJARAN, BUMI WARAS, KOTA BANDAR LAMPUNG,",0721-254499,LAMPUNG | KOTA BANDAR LAMPUNG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS IMANUEL WAY HALIM,"JL. SOEKARNO - HATTA NO.1, WAY DADI, SUKARAME, KOTA BANDAR LAMPUNG, LAMPUN",0721-704900,LAMPUNG | KOTA BANDAR LAMPUNG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS URIP SUMOHARJO,"JL. URIP SUMOHARJO NO.200, GN. SULAH, KEC. WAY HALIM, KOTA BANDAR LAMPUNG, L",0721-771322,LAMPUNG | KOTA BANDAR LAMPUNG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA PURI BETIK HATI,"JL. PAJAJARAN NO.109, JAGABAYA II, WAY HALIM, KOTA BANDAR LAMPUNG, LAMPUNG 35",0721-787799,LAMPUNG | KOTA BANDAR LAMPUNG | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RUMAH SAKIT COLUMBIA ASIA AKSARA,"Jl Letda Sujono Lk X No. 90 Kel.Bandar Selamat, Kec Medan Tembung - 20223",061-88806888,Medan | KOTA MEDAN | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BIOMEDIKA MATARAM,"JL. BUNG KARNO NO.143, PAGUTAN BARAT, KEC. MATARAM, KOTA MATARAM, NUSA TEN",0370-645137,NTB | KOTA MATARAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS RISA SENTRA MEDIKA,"JL. PEJANGGIK NO.115, CILINAYA, KEC. CAKRANEGARA, KOTA MATARAM, NUSA TENGGAR",0370-625560,NTB | KOTA MATARAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA PERMATA HATI MATARAM,"JL. MAJAPAHIT NO.10C, KEKALIK JAYA, KEC. SEKARBELA, KOTA MATARAM, NUSA TENGGA",0370-631999,NTB | KOTA MATARAM | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS CAHAYA UJUNG TANJUNG,"JL. LINTAS RIAU - SUMIT SIMPANG BUKIT TIMAH, UJUNG TANJUNG, TANAH PUTIH, ROKAN",81266818300,RIAU | KABUPATEN ROKAN HILIR | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS AULIA PEKANBARU,"JL. HR. SOEBRANTAS PANAM NO.63, SIDOMULYO BARAT, TAMPAN, KOTA PEKANBARU, RI",0761-6700 000,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ERIA PEKANBARU,"JL. KH. AHMAD DAHLAN NO.163, KAMPUNG TENGAH, SUKAJADI, KOTA PEKANBARU, RIAU",0761-23100 / 23600,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS ISLAM IBNU SINA PEKANBARU,"JL. MELATI NO.60, HARJOSARI, SUKAJADI, KOTA PEKANBARU, RIAU",0761-24242 / 26011,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS LANCANG KUNING,"JL. RONGGOWARSITO UJUNG NO. 5A GOBAH, SUKA MAJU, KEC. SAIL, KOTA PEKANBARU,",0761-859273,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS MATA PEKANBARU EYE CENTER,"JL. SOEKARNO - HATTA, DELIMA, TAMPAN, KOTA PEKANBARU, RIAU",0761 – 6705200 / 0812767,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS PRIMA PEKANBARU,"JL. BIMA NO.1, DELIMA, TAMPAN, KOTA PEKANBARU, RIAU 28292",0761-8419007,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS SYAFIRA,"JL. JENDERAL SUDIRMAN NO.134, WONOREJO, MARPOYAN DAMAI, TENGKERANG TENGA",0761-3061000 / 856517,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA ANDINI PEKANBARU,"JL. TUANKU TAMBUSAI NO.55, TENGKERANG BARAT MARPOYAN DAMAI, KOTA PEKANBAR",0761-33612,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA BUDHI MULIA,"JL. SOEKARNO HATTA NO. 226-228, SIDOMULYO TIMUR, SIDOMULYO TIMUR, MARPOYAN",0761-3069900 / 8417200,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RSIA ZAINAB,"JL. RONGGO WARSITO I NO.1, SUKA MAJU, SAIL, SUKA MAJU, SAIL, KOTA PEKANBARU, RIA",0761-24000,RIAU | KOTA PEKANBARU | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
RS BETHA MEDIKA,"Jl. Raya Cisaat No.595, Cibatu, Kec. Cisaat, Kabupaten Sukabumi, Jawa Barat 43152",0266- 224128,Sukabumi | KOTA SUKABUMI | DIKENAKAN COPAYMENT 20% | CASHLESS AND REIMBURSMENT | Manulife
